target_id	length	eff_length	est_counts	tpm
mat_gene_0	1246	1147	29.6	27.0777
mat_gene_1	998	899	46.9538	54.8018
mat_gene_2	2180	2081	85.9672	43.3455
mat_gene_3	1076	977	37.5	40.2736
mat_gene_4	2436	2337	13.5652	6.09048
mat_gene_5	3041	2942	10.7143	3.82124
mat_gene_6	1775	1676	95.4	59.7252
mat_gene_7	1657	1558	67.375	45.3748
mat_gene_8	2249	2150	357.24	174.343
mat_gene_9	2463	2364	236.391	104.922
mat_gene_10	731	632	16.6452	27.6347
mat_gene_11	2706	2607	351	141.27
mat_gene_12	2152	2053	64	32.7095
mat_gene_13	1879	1780	204.608	120.611
mat_gene_14	2384	2285	84.1176	38.6264
mat_gene_15	1690	1591	58.3333	38.4707
mat_gene_16	2447	2348	97	43.3468
mat_gene_17	831	732	0	0
mat_gene_18	1403	1304	4.4265	3.56177
mat_gene_19	4296	4197	894.923	223.733
mat_gene_20	2403	2304	13.3333	6.07211
mat_gene_21	1806	1707	94.7368	58.2329
mat_gene_22	1098	999	16.3256	17.1469
mat_gene_23	3539	3440	64.1579	19.5693
mat_gene_24	1210	1111	126.26	119.243
mat_gene_25	2727	2628	73.6104	29.3898
mat_gene_26	1941	1842	0	0
mat_gene_27	1390	1291	0	0
mat_gene_28	901	802	46.8	61.2287
mat_gene_29	1853	1754	89.3846	53.4708
mat_gene_30	2368	2269	139.756	64.6276
mat_gene_31	2820	2721	0	0
mat_gene_32	1121	1022	27.3514	28.0809
mat_gene_33	2710	2611	1.42105	0.571066
mat_gene_34	779	680	5.76923	8.9021
mat_gene_35	2518	2419	251	108.873
mat_gene_36	1444	1345	244.91	191.059
mat_gene_37	3019	2920	97.1774	34.9193
mat_gene_38	1927	1828	31.5897	18.1323
mat_gene_39	2938	2839	0	0
mat_gene_40	1296	1197	15.2778	13.3921
mat_gene_41	1251	1152	57.6923	52.5471
mat_gene_42	2390	2291	110.192	50.4672
mat_gene_43	619	520	17.5	35.3116
mat_gene_44	1896	1797	0	0
mat_gene_45	1303	1204	163.091	142.13
mat_gene_46	2380	2281	138.564	63.7392
mat_gene_47	656	557	41.2286	77.6652
mat_gene_48	2186	2087	36.25	18.2251
mat_gene_49	1287	1188	0	0
mat_gene_50	4061	3962	21.6087	5.72265
mat_gene_51	1225	1126	56.7742	52.9049
mat_gene_52	2598	2499	0	0
mat_gene_53	2626	2527	146.429	60.8004
mat_gene_54	3032	2933	80.3191	28.7336
mat_gene_55	3583	3484	56.7794	17.1
mat_gene_56	1145	1046	95.0365	95.3327
mat_gene_57	1637	1538	0	0
mat_gene_58	3576	3477	393	118.596
mat_gene_59	2179	2080	85.5263	43.1439
mat_gene_60	3012	2913	76.5306	27.5663
mat_gene_61	1285	1186	11.7647	10.4083
mat_gene_62	506	407	82.8	213.461
mat_gene_63	3867	3768	185.013	51.5198
mat_gene_64	1296	1197	27.8144	24.3814
mat_gene_65	1285	1186	49.9459	44.1874
mat_gene_66	438	339	9.28571	28.7408
mat_gene_67	1443	1344	30.6667	23.9415
mat_gene_68	4639	4540	371	85.7435
mat_gene_69	1475	1376	52.2687	39.8571
mat_gene_70	2332	2233	19.9333	9.36644
mat_gene_71	1836	1737	47.4225	28.6463
mat_gene_72	1054	955	18.8696	20.732
mat_gene_73	1834	1735	79.252	47.9285
mat_gene_74	924	825	92.7863	118.008
mat_gene_75	1185	1086	7.85714	7.59133
mat_gene_76	1928	1829	19	10.8999
mat_gene_77	1140	1041	1.57143	1.5839
mat_gene_78	1242	1143	78.6443	72.1945
mat_gene_79	914	815	42.3729	54.5524
mat_gene_80	995	896	55.3426	64.8089
mat_gene_81	443	344	9	27.4516
mat_gene_82	3337	3238	55.5385	17.997
mat_gene_83	1183	1084	35	33.8783
mat_gene_84	3003	2904	169.627	61.2889
mat_gene_85	1450	1351	42.4615	32.9779
mat_gene_86	899	800	8.66667	11.367
mat_gene_87	1214	1115	68.3913	64.359
mat_gene_88	2453	2354	0	0
mat_gene_89	4961	4862	691.804	149.297
mat_gene_90	1761	1662	141.399	89.2686
mat_gene_91	2859	2760	225.137	85.5897
mat_gene_92	1405	1306	222.517	178.773
mat_gene_93	1035	936	30.2222	33.8793
mat_gene_94	3302	3203	114.125	37.3858
mat_gene_95	3641	3542	294.096	87.1211
mat_gene_96	846	747	76	106.752
mat_gene_97	2050	1951	239.69	128.907
mat_gene_98	1638	1539	5.42714	3.70012
mat_gene_99	604	505	9.33333	19.3923
mat_gene_100	3231	3132	125.556	42.0627
mat_gene_101	1183	1084	32.4138	31.375
mat_gene_102	1920	1821	37.1739	21.4196
mat_gene_103	1124	1025	0	0
mat_gene_104	2057	1958	12	6.4306
mat_gene_105	710	611	0	0
mat_gene_106	886	787	28.7083	38.2751
mat_gene_107	2114	2015	175.312	91.2891
mat_gene_108	1949	1850	119.274	67.6483
mat_gene_109	1142	1043	24.225	24.3704
mat_gene_110	3951	3852	13.5652	3.69508
mat_gene_111	1582	1483	0	0
mat_gene_112	2926	2827	0	0
mat_gene_113	2737	2638	135.947	54.0729
mat_gene_114	1275	1176	186.017	165.969
mat_gene_115	2169	2070	46.6857	23.6645
mat_gene_116	1719	1620	85.7267	55.5245
mat_gene_117	2511	2412	208.179	90.5615
mat_gene_118	1856	1757	209.462	125.088
mat_gene_119	2281	2182	63.0725	30.3297
mat_gene_120	2058	1959	37.8621	20.2793
mat_gene_121	2033	1934	94.8224	51.4443
mat_gene_122	2883	2784	261.67	98.6207
mat_gene_123	1718	1619	34.3269	22.247
mat_gene_124	1690	1591	73.303	48.3432
mat_gene_125	1851	1752	101.5	60.7876
mat_gene_126	1282	1183	8.75	7.7608
mat_gene_127	1890	1791	0	0
mat_gene_128	2120	2021	0	0
mat_gene_129	1143	1044	55.2371	55.5154
mat_gene_130	1777	1678	289.948	181.305
mat_gene_131	1957	1858	0	0
mat_gene_132	2369	2270	70.2381	32.4661
mat_gene_133	1683	1584	144.73	95.8709
mat_gene_134	2141	2042	25.6	13.1543
mat_gene_135	1579	1480	11.6667	8.2712
mat_gene_136	4628	4529	65.0571	15.0722
mat_gene_137	963	864	0	0
mat_gene_138	2297	2198	0	0
mat_gene_139	2355	2256	113.049	52.5786
mat_gene_140	730	631	0	0
mat_gene_141	1003	904	33.4783	38.8578
mat_gene_142	3735	3636	53.5652	15.4576
mat_gene_143	873	774	0	0
mat_gene_144	2464	2365	351.43	155.916
mat_gene_145	1124	1025	0	0
mat_gene_146	1792	1693	102.047	63.2449
mat_gene_147	2235	2136	294.794	144.811
mat_gene_148	2544	2445	23.0769	9.90335
mat_gene_149	3045	2946	28.6364	10.1993
mat_gene_150	2526	2427	260.147	112.469
mat_gene_151	2332	2233	606	284.752
mat_gene_152	1009	910	3.75	4.32388
mat_gene_153	1478	1379	2.94286	2.23918
mat_gene_154	1188	1089	12.5455	12.0876
mat_gene_155	2075	1976	367.066	194.913
mat_gene_156	997	898	4.5	5.25799
mat_gene_157	596	497	2	4.22238
mat_gene_158	1357	1258	59.0323	49.237
mat_gene_159	2238	2139	138.696	68.0355
mat_gene_160	2196	2097	160.105	80.1107
mat_gene_161	1215	1116	71.7558	67.4646
mat_gene_162	1528	1429	137.5	100.961
mat_gene_163	2708	2609	187.507	75.4097
mat_gene_164	773	674	3.5	5.44868
mat_gene_165	809	710	105	155.172
mat_gene_166	1939	1840	191.154	109.006
mat_gene_167	2310	2211	29.5714	14.0335
mat_gene_168	2376	2277	24.7368	11.3989
mat_gene_169	3613	3514	20.16	6.01966
mat_gene_170	1976	1877	193.752	108.309
mat_gene_171	4004	3905	185.546	49.8556
mat_gene_172	1159	1060	14.6364	14.4881
mat_gene_173	2439	2340	66.4773	29.8085
mat_gene_174	1455	1356	26.1739	20.2531
mat_gene_175	1031	932	32.4545	36.5378
mat_gene_176	2933	2834	0	0
mat_gene_177	2676	2577	0	0
mat_gene_178	710	611	9.8	16.8294
mat_gene_179	1942	1843	121.991	69.4521
mat_gene_180	5986	5887	122.007	21.7457
mat_gene_181	3362	3263	135.303	43.5085
mat_gene_182	1140	1041	47.36	47.7358
mat_gene_183	1658	1559	0	0
mat_gene_184	1878	1779	31.5	18.5788
mat_gene_185	1189	1090	29.9091	28.7912
mat_gene_186	1961	1862	117.021	65.9427
mat_gene_187	1565	1466	117.733	84.2647
mat_gene_188	1128	1029	11	11.2166
mat_gene_189	2391	2292	255.032	116.752
mat_gene_190	3956	3857	349.034	94.9515
mat_gene_191	1551	1452	6	4.33579
mat_gene_192	625	526	19.3182	38.5357
