target_id	length	eff_length	est_counts	tpm
mat_gene_0	909	810	17.0526	21.7786
mat_gene_1	5052	4953	17.2814	3.60939
mat_gene_2	1990	1891	30.3846	16.6221
mat_gene_3	1155	1056	11.5	11.2657
mat_gene_4	1632	1533	68.6316	46.3132
mat_gene_5	2443	2344	0	0
mat_gene_6	1295	1196	0	0
mat_gene_7	1721	1622	113.258	72.2342
mat_gene_8	3175	3076	107.448	36.1357
mat_gene_9	2023	1924	0	0
mat_gene_10	2072	1973	20	10.4864
mat_gene_11	956	857	0	0
mat_gene_12	1616	1517	51.0822	34.8343
mat_gene_13	1938	1839	111.269	62.5914
mat_gene_14	1220	1121	47.0571	43.4254
mat_gene_15	1258	1159	18.75	16.7356
mat_gene_16	2677	2578	57.4925	23.0702
mat_gene_17	589	490	17.25	36.418
mat_gene_18	1955	1856	0	0
mat_gene_19	1660	1561	82.6139	54.7487
mat_gene_20	776	677	19.1667	29.2874
mat_gene_21	1532	1433	33.1143	23.9052
mat_gene_22	1949	1850	202.635	113.309
mat_gene_23	2296	2197	77.8737	36.6677
mat_gene_24	517	418	0	0
mat_gene_25	1685	1586	36.5455	23.8371
mat_gene_26	1324	1225	37.05	31.2878
mat_gene_27	903	804	16.6154	21.3785
mat_gene_28	1267	1168	72.8824	64.551
mat_gene_29	1400	1301	194.444	154.611
mat_gene_30	981	882	46.3514	54.3647
mat_gene_31	4191	4092	0	0
mat_gene_32	1037	938	0	0
mat_gene_33	1797	1698	0	0
mat_gene_34	1434	1335	0	0
mat_gene_35	3465	3366	84.3333	25.9184
mat_gene_36	2082	1983	26.9429	14.0554
mat_gene_37	1683	1584	87.7037	57.2778
mat_gene_38	1152	1053	80	78.5932
mat_gene_39	3215	3116	69.0909	22.9375
mat_gene_40	2299	2200	48.8571	22.9736
mat_gene_41	2817	2718	8.90909	3.39084
mat_gene_42	3211	3112	218.602	72.667
mat_gene_43	2669	2570	336.803	135.571
mat_gene_44	1618	1519	70.5882	48.0726
mat_gene_45	1789	1690	250	153.03
mat_gene_46	1413	1314	0	0
mat_gene_47	2225	2126	11	5.35245
mat_gene_48	2144	2045	183.4	92.7747
mat_gene_50	2447	2348	38.4211	16.9276
mat_gene_51	1740	1641	19.6757	12.4035
mat_gene_52	3262	3163	500.014	163.533
mat_gene_53	1459	1360	58	44.1177
mat_gene_54	1696	1597	5.81818	3.76882
mat_gene_55	4177	4078	87.7922	22.2706
mat_gene_56	762	663	15.0526	23.4867
mat_gene_57	3830	3731	15.2	4.21446
mat_gene_58	1279	1180	205.275	179.961
mat_gene_59	2443	2344	142.766	63.0072
mat_gene_60	2921	2822	14.5	5.31538
mat_gene_61	2304	2205	0	0
mat_gene_62	1341	1242	0	0
mat_gene_63	2465	2366	264.265	115.544
mat_gene_64	1140	1041	34	33.7872
mat_gene_65	1517	1418	58.9333	42.994
mat_gene_66	2841	2742	441.347	166.508
mat_gene_67	782	683	4.66667	7.06821
mat_gene_68	1764	1665	95.8652	59.5621
mat_gene_69	648	549	10.0588	18.9539
mat_gene_70	1645	1546	33.1132	22.1572
mat_gene_71	1956	1857	0	0
mat_gene_72	1729	1630	285.477	181.179
mat_gene_73	595	496	16.1515	33.6864
mat_gene_74	1174	1075	120.938	116.379
mat_gene_75	2263	2164	51.6571	24.6943
mat_gene_76	3673	3574	14.6667	4.24522
mat_gene_77	3240	3141	71.3294	23.4922
mat_gene_78	2775	2676	43.037	16.6372
mat_gene_79	3226	3127	219.637	72.661
mat_gene_80	1727	1628	66.9505	42.5425
mat_gene_81	3498	3399	22.3235	6.79415
mat_gene_82	2559	2460	32.5714	13.697
mat_gene_83	3996	3897	319.709	84.8686
mat_gene_84	2433	2334	24	10.6374
mat_gene_85	920	821	9	11.3403
mat_gene_86	3885	3786	168.456	46.0286
mat_gene_87	3177	3078	399.794	134.366
mat_gene_88	2046	1947	58.6835	31.1798
mat_gene_89	1090	991	8	8.35102
mat_gene_90	1627	1528	88.5106	59.9233
mat_gene_91	1063	964	122.202	131.137
mat_gene_92	968	869	112.583	134.023
mat_gene_93	4084	3985	17.1429	4.45019
mat_gene_94	1898	1799	30.5455	17.5646
mat_gene_95	3011	2912	562.829	199.944
mat_gene_96	1107	1008	0	0
mat_gene_97	1949	1850	90.7099	50.7232
mat_gene_98	818	719	77.5	111.505
mat_gene_99	2995	2896	29	10.3591
mat_gene_100	5252	5153	92.9184	18.6537
mat_gene_101	757	658	3.5	5.50257
mat_gene_102	4516	4417	0	0
mat_gene_103	3167	3068	55.0725	18.5696
mat_gene_104	2233	2134	44	21.3295
mat_gene_105	2890	2791	144	53.3735
mat_gene_106	1517	1418	6.25	4.5596
mat_gene_107	729	630	18.5143	30.4011
mat_gene_108	1066	967	15.5	16.5817
