target_id	length	eff_length	est_counts	tpm
mat_gene_0	983	884	11.4	13.6561
mat_gene_1	1298	1199	72.9697	64.4464
mat_gene_2	2281	2182	44.2791	21.4892
mat_gene_3	3144	3045	52.697	18.3263
mat_gene_4	3723	3624	151.871	44.3774
mat_gene_5	2328	2229	160.19	76.1031
mat_gene_6	2049	1950	68.8222	37.374
mat_gene_7	1273	1174	83.2231	75.0674
mat_gene_8	1855	1756	12.8696	7.76095
mat_gene_9	4177	4078	45.9464	11.9311
mat_gene_10	1526	1427	98.3271	72.9667
mat_gene_11	1469	1370	184.214	142.389
mat_gene_12	716	617	43.6271	74.8767
mat_gene_13	3805	3706	90.3718	25.8228
mat_gene_14	1202	1103	30	28.8019
mat_gene_15	2638	2539	0	0
mat_gene_16	2418	2319	33.7778	15.4243
mat_gene_17	2435	2336	87.4757	39.6543
mat_gene_18	2566	2467	248.377	106.615
mat_gene_19	1544	1445	0	0
mat_gene_20	2707	2608	422.917	171.721
mat_gene_21	1078	979	118.67	128.362
mat_gene_22	2753	2654	146.58	58.4857
mat_gene_23	2026	1927	76.4151	41.9926
mat_gene_24	2875	2776	169.971	64.8382
mat_gene_25	2918	2819	163.034	61.2434
mat_gene_26	893	794	20.8788	27.8458
mat_gene_27	473	374	29.2174	82.7267
mat_gene_28	1156	1057	66.0513	66.1732
mat_gene_30	859	760	37.7736	52.632
mat_gene_31	3144	3045	155.446	54.0588
mat_gene_32	464	365	47.4925	137.787
mat_gene_33	1988	1889	90.2797	50.6097
mat_gene_34	2710	2611	211.873	85.9298
mat_gene_35	626	527	33.0811	66.4729
mat_gene_36	1377	1278	40.0903	33.2188
mat_gene_37	1599	1500	10	7.05967
mat_gene_38	1609	1510	183.354	128.585
mat_gene_39	1660	1561	156.186	105.953
mat_gene_40	1364	1265	56	46.8784
mat_gene_41	1339	1240	92.1192	78.6691
mat_gene_42	588	489	8.625	18.6778
mat_gene_43	1819	1720	369.355	227.4
mat_gene_44	1847	1748	9	5.45226
