target_id	length	eff_length	est_counts	tpm
mat_gene_0	2089	1990	50.2368	26.062
mat_gene_1	1651	1552	10.6667	7.09538
mat_gene_2	2242	2143	52.9762	25.521
mat_gene_3	1088	989	18.6667	19.4854
mat_gene_4	2103	2004	0	0
mat_gene_5	1132	1033	241.324	241.179
mat_gene_6	1584	1485	54.2857	37.7397
mat_gene_7	2744	2645	127.507	49.7676
mat_gene_8	1628	1529	8	5.40159
mat_gene_9	3275	3176	0	0
mat_gene_10	1008	909	21.6	24.5318
mat_gene_11	1431	1332	87.5762	67.8767
mat_gene_12	2774	2675	248.981	96.0908
mat_gene_13	3499	3400	74.1333	22.5099
mat_gene_14	3909	3810	16.7143	4.52899
mat_gene_15	2703	2604	156.109	61.8908
mat_gene_16	3492	3393	35.3846	10.7664
mat_gene_17	969	870	88.6111	105.15
mat_gene_18	1333	1234	0	0
mat_gene_19	1658	1559	118.008	78.1452
mat_gene_20	925	826	17.9032	22.3764
mat_gene_21	1672	1573	11.4286	7.5007
mat_gene_22	1859	1760	0	0
mat_gene_23	1275	1176	76.5	67.1572
mat_gene_24	2287	2188	57.1395	26.9605
mat_gene_25	1074	975	0	0
mat_gene_26	2037	1938	0	0
mat_gene_27	1022	923	17.7778	19.8845
mat_gene_28	1738	1639	88.8067	55.9378
mat_gene_29	2437	2338	18.3529	8.10401
mat_gene_30	2513	2414	74.3363	31.7909
mat_gene_31	1436	1337	30.2812	23.382
mat_gene_32	1222	1123	16.3636	15.0432
mat_gene_33	1393	1294	111.838	89.2267
mat_gene_34	2571	2472	69.8952	29.1903
mat_gene_35	3153	3054	0	0
mat_gene_36	1235	1136	60.7324	55.1926
mat_gene_37	846	747	29.6296	40.9491
mat_gene_38	2321	2222	113.801	52.8739
mat_gene_39	1721	1622	63.9265	40.6882
mat_gene_40	1745	1646	69.3333	43.4862
mat_gene_41	497	398	5.4	14.0071
mat_gene_42	1669	1570	42.4242	27.8967
mat_gene_43	2673	2574	33.3333	13.3693
mat_gene_44	2183	2084	0	0
mat_gene_45	1297	1198	169.648	146.194
mat_gene_46	2469	2370	69.375	30.2199
mat_gene_47	2139	2040	295.212	149.397
mat_gene_48	1122	1023	0	0
mat_gene_49	2761	2662	13.5	5.23558
mat_gene_50	2728	2629	74.2384	29.1526
mat_gene_51	4668	4569	140	31.6334
mat_gene_52	1412	1313	140.091	110.15
mat_gene_53	1400	1301	89.6812	71.1644
mat_gene_54	3213	3114	87.2727	28.9333
mat_gene_55	1258	1159	0	0
mat_gene_56	2378	2279	23.5	10.6454
mat_gene_57	1216	1117	0	0
mat_gene_58	1068	969	17.6552	18.8099
mat_gene_59	3144	3045	433.307	146.908
mat_gene_60	2902	2803	28.3256	10.4326
mat_gene_61	1717	1618	0	0
mat_gene_62	421	322	0	0
mat_gene_63	1005	906	361	411.356
mat_gene_64	1576	1477	69.3	48.4386
mat_gene_65	1840	1741	37.9762	22.5191
mat_gene_66	812	713	35.1481	50.8923
mat_gene_67	1587	1488	117.308	81.3888
mat_gene_68	1377	1278	123.083	99.427
mat_gene_69	1472	1373	7.90909	5.94696
mat_gene_70	1324	1225	152.957	128.906
mat_gene_71	3551	3452	50.4762	15.0957
mat_gene_72	1273	1174	26.25	23.0834
mat_gene_73	1606	1507	124.163	85.0585
mat_gene_74	855	756	34.9841	47.7736
mat_gene_75	2598	2499	10.5	4.33772
mat_gene_76	2194	2095	105.069	51.7763
mat_gene_77	1761	1662	107.516	66.7852
mat_gene_78	1513	1414	45	32.855
mat_gene_79	630	531	30.3333	58.9745
mat_gene_80	2754	2655	220.909	85.8989
mat_gene_81	539	440	0	0
mat_gene_82	1713	1614	143.193	91.5919
