target_id	length	eff_length	est_counts	tpm
mat_gene_0	1465	1366	54.7458	41.8666
mat_gene_1	2341	2242	187	87.1313
mat_gene_2	2741	2642	87.2672	34.5054
mat_gene_3	712	613	62.5116	106.529
mat_gene_4	2874	2775	174.141	65.5552
mat_gene_5	3982	3883	190.09	51.1398
mat_gene_6	2503	2404	207.059	89.9762
mat_gene_7	2231	2132	11.7333	5.74913
mat_gene_8	1308	1209	26	22.4655
mat_gene_9	1130	1031	179.313	181.686
mat_gene_10	2708	2609	44.6897	17.8937
mat_gene_11	1004	905	53.3333	61.5628
mat_gene_12	3100	3001	52.0169	18.107
mat_gene_13	717	618	5.6	9.46603
mat_gene_14	1045	946	30.3673	33.5339
mat_gene_15	3738	3639	0	0
mat_gene_16	3541	3442	43.2353	13.1219
mat_gene_17	2059	1960	125.436	66.8552
mat_gene_18	1584	1485	110	77.381
mat_gene_19	1019	920	52.1833	59.2532
mat_gene_20	1486	1387	61.8734	46.6011
mat_gene_21	381	282	18	66.6794
mat_gene_22	1488	1389	50.0625	37.6512
mat_gene_23	2034	1935	103.417	55.8316
mat_gene_24	2164	2065	16.5385	8.36649
mat_gene_25	761	662	21.8571	34.4908
mat_gene_26	2221	2122	188.69	92.8904
mat_gene_27	2211	2112	53.0588	26.2441
mat_gene_28	1608	1509	84.2449	58.3207
mat_gene_29	451	352	47.88	142.095
mat_gene_30	1569	1470	0	0
mat_gene_31	1673	1574	0	0
mat_gene_32	702	603	31.5	54.5709
mat_gene_33	2585	2486	257.569	108.233
mat_gene_34	547	448	14.4138	33.61
mat_gene_35	1650	1551	173.875	117.11
mat_gene_36	1342	1243	16.25	13.6568
mat_gene_37	1896	1797	151.787	88.2379
mat_gene_38	1591	1492	53.2093	37.2552
mat_gene_39	810	711	24.8276	36.4782
mat_gene_40	1660	1561	65.4486	43.7991
mat_gene_41	1043	944	44.2857	49.0072
mat_gene_42	813	714	2.66667	3.90156
mat_gene_43	3238	3139	13.0909	4.35659
mat_gene_44	1122	1023	58.8235	60.0681
mat_gene_45	3323	3224	252.844	81.9267
mat_gene_46	385	286	7.7	28.125
mat_gene_47	2342	2243	117	54.491
mat_gene_48	4019	3920	651.32	173.571
mat_gene_49	2014	1915	7.14286	3.89647
mat_gene_50	2770	2671	132.297	51.7421
mat_gene_51	955	856	31.35	38.2589
mat_gene_52	357	258	18.6667	75.5815
mat_gene_53	2195	2096	28.5366	14.2226
mat_gene_54	3459	3360	123.319	38.3406
mat_gene_55	2579	2480	385.724	162.478
mat_gene_56	3011	2912	222.029	79.6501
mat_gene_57	3794	3695	18.5	5.23029
mat_gene_58	1423	1324	28	22.0922
mat_gene_59	2797	2698	214.162	82.9216
mat_gene_60	1634	1535	105.352	71.6971
mat_gene_61	775	676	14.7857	22.8488
mat_gene_62	3618	3519	121.265	35.9984
mat_gene_63	1513	1414	15.7565	11.6407
mat_gene_64	2331	2232	0	0
mat_gene_65	2876	2777	343.33	129.153
mat_gene_66	1637	1538	32	21.7351
mat_gene_67	1751	1652	0	0
mat_gene_68	3604	3505	108.938	32.4681
mat_gene_69	2631	2532	0	0
mat_gene_70	3205	3106	150.857	50.7379
mat_gene_71	1032	933	79.6552	89.1868
mat_gene_72	1513	1414	8.33333	6.15655
mat_gene_73	2053	1954	70.4593	37.6688
mat_gene_74	1405	1306	14	11.1983
mat_gene_75	1882	1783	0	0
mat_gene_76	5123	5024	0	0
mat_gene_77	1750	1651	0	0
mat_gene_78	2160	2061	14	7.09608
mat_gene_79	1912	1813	9.5	5.47386
mat_gene_80	2574	2475	456.708	192.766
mat_gene_81	933	834	75.0932	94.0595
mat_gene_82	2082	1983	44.1644	23.2658
mat_gene_83	992	893	175.119	204.856
mat_gene_84	3014	2915	76	27.236
mat_gene_85	3317	3218	98.7054	32.0422
mat_gene_86	2842	2743	97.5	37.1319
mat_gene_87	588	489	12.1053	25.8603
mat_gene_88	950	851	5.14286	6.31311
mat_gene_89	1339	1240	11.6667	9.82864
mat_gene_90	1705	1606	83.5088	54.3194
mat_gene_91	780	681	81.4815	124.991
mat_gene_92	1095	996	2.38656e-07	2.50311e-07
mat_gene_93	1241	1142	148.881	136.188
mat_gene_94	2270	2171	78.303	37.6779
mat_gene_95	1145	1046	61.5488	61.469
mat_gene_96	5524	5425	27.5	5.29543
mat_gene_97	1932	1833	120.133	68.4651
mat_gene_98	1721	1622	38.5946	24.8567
mat_gene_99	1807	1708	0	0
mat_gene_100	3076	2977	111.979	39.294
mat_gene_101	2440	2341	153.895	68.6737
mat_gene_102	1148	1049	10	9.95847
mat_gene_103	424	325	2.66667	8.57143
mat_gene_104	2947	2848	82.0519	30.0966
mat_gene_105	1574	1475	127.654	90.409
mat_gene_106	1355	1256	54	44.913
mat_gene_107	2577	2478	128.09	53.9984
mat_gene_108	763	664	150.467	236.723
mat_gene_109	346	247	12.4	52.4436
mat_gene_110	2072	1973	0	0
mat_gene_111	859	760	68.5	94.1554
mat_gene_112	624	525	31.85	63.375
mat_gene_113	3199	3100	52.9508	17.8435
mat_gene_114	1574	1475	5	3.54116
mat_gene_115	1121	1022	31.5897	32.2897
mat_gene_116	1798	1699	17	10.4526
mat_gene_117	1731	1632	644.808	412.742
mat_gene_118	1125	1026	2.2	2.23998
mat_gene_119	1170	1071	1.375	1.34116
mat_gene_120	731	632	8.4	13.8845
mat_gene_121	873	774	14.4242	19.4679
mat_gene_122	1608	1509	16.5926	11.4866
mat_gene_123	1239	1140	204.279	187.192
mat_gene_124	537	438	0	0
mat_gene_125	2804	2705	0	0
mat_gene_126	3108	3009	202.43	70.2782
mat_gene_127	1882	1783	260.757	152.775
mat_gene_128	1805	1706	38.7692	23.7398
mat_gene_129	1765	1666	37.5082	23.519
mat_gene_130	1556	1457	166.304	119.237
mat_gene_131	2151	2052	467.986	238.245
mat_gene_132	2955	2856	71.4211	26.1238
mat_gene_133	1080	981	65.6727	69.9333
mat_gene_134	539	440	0	0
mat_gene_135	3550	3451	121.922	36.9066
mat_gene_136	1220	1121	119.672	111.521
mat_gene_137	2468	2369	374.218	165.016
mat_gene_138	2858	2759	0	0
mat_gene_139	2456	2357	116.163	51.4844
mat_gene_140	4023	3924	0	0
mat_gene_141	1889	1790	0	0
mat_gene_142	814	715	17.7778	25.974
mat_gene_143	3448	3349	66.191	20.6468
mat_gene_144	1614	1515	208.085	143.482
mat_gene_145	735	636	101.701	167.047
mat_gene_146	2651	2552	42.7419	17.4961
mat_gene_147	2759	2660	15.3488	6.02784
mat_gene_148	1306	1207	138.575	119.935
mat_gene_149	999	900	35.1111	40.754
mat_gene_150	2800	2701	64.6154	24.9908
mat_gene_151	1149	1050	15.2308	15.1531
mat_gene_152	1888	1789	18.5	10.8026
mat_gene_153	1045	946	0	0
mat_gene_154	2464	2365	221	97.6179
mat_gene_155	3615	3516	93.3962	27.7491
mat_gene_156	3248	3149	129.486	42.9554
mat_gene_157	3886	3787	0	0
mat_gene_158	1840	1741	125.098	75.062
mat_gene_159	2168	2069	9.77273	4.93428
mat_gene_160	1099	1000	72.9692	76.2268
mat_gene_161	930	831	91.2115	114.661
mat_gene_162	2386	2287	64.0769	29.2687
mat_gene_163	1156	1057	8.36364	8.26587
mat_gene_164	1701	1602	0	0
mat_gene_165	1968	1869	17.7922	9.94463
mat_gene_166	2295	2196	0	0
mat_gene_167	2871	2772	105.545	39.7754
mat_gene_168	1106	1007	0	0
mat_gene_169	2993	2894	8.52941	3.07885
mat_gene_170	928	829	112.717	142.037
mat_gene_171	1630	1531	64.6667	44.1239
mat_gene_172	2773	2674	73.9794	28.9013
mat_gene_173	2943	2844	13.7368	5.04575
mat_gene_174	2558	2459	222.277	94.4286
mat_gene_175	808	709	4.8	7.07234
mat_gene_176	1081	982	14.3333	15.2477
mat_gene_177	1840	1741	31.7308	19.0393
mat_gene_178	2516	2417	0	0
mat_gene_179	1769	1670	0	0
mat_gene_180	916	817	20	25.5727
mat_gene_181	1534	1435	18.3333	13.3462
mat_gene_182	1892	1793	172.772	100.661
mat_gene_183	602	503	36	74.7657
mat_gene_184	2114	2015	177.975	92.268
mat_gene_185	760	661	2.33333	3.6876
mat_gene_186	3082	2983	240.422	84.1955
mat_gene_187	1812	1713	45	27.4425
mat_gene_188	1434	1335	234.112	183.194
mat_gene_189	2011	1912	50.1961	27.4252
mat_gene_190	3357	3258	0	0
mat_gene_191	2304	2205	381.591	180.783
mat_gene_192	1157	1058	0	0
mat_gene_193	2021	1922	13.3333	7.24692
mat_gene_194	1539	1440	51.9355	37.6764
mat_gene_195	918	819	52.419	66.8611
mat_gene_196	508	409	3	7.66242
mat_gene_197	859	760	14.069	19.3382
mat_gene_198	1338	1239	311.047	262.254
mat_gene_199	1181	1082	149.333	144.178
mat_gene_200	356	257	20.4167	82.9889
mat_gene_201	3064	2965	704.104	248.073
mat_gene_202	644	545	40.4211	77.4782
mat_gene_203	1662	1563	111.621	74.6026
mat_gene_204	2464	2365	0	0
mat_gene_205	4022	3923	333.465	88.7975
mat_gene_206	2104	2005	41.1429	21.4362
mat_gene_207	758	659	7.5	11.889
mat_gene_208	782	683	6.42857	9.83245
mat_gene_209	1271	1172	63.9091	56.9644
mat_gene_210	2932	2833	0	0
mat_gene_211	1136	1037	116.284	117.141
mat_gene_212	1045	946	13.5625	14.9767
mat_gene_213	1235	1136	43	39.542
mat_gene_214	1112	1013	2.2	2.26872
mat_gene_215	1456	1357	0	0
mat_gene_216	3283	3184	16.5517	5.43048
mat_gene_217	1404	1305	0	0
mat_gene_218	4149	4050	205.383	52.9758
mat_gene_219	1804	1705	80.6897	49.4381
mat_gene_220	950	851	209	256.558
mat_gene_221	3680	3581	229.858	67.0538
mat_gene_222	3083	2984	74.25	25.9936
mat_gene_223	1613	1514	236.249	163.009
mat_gene_224	3166	3067	0	0
mat_gene_225	873	774	15.8261	21.36
mat_gene_226	1671	1572	169.62	112.718
mat_gene_227	1514	1415	0	0
mat_gene_228	1240	1141	44.7442	40.9656
mat_gene_229	2625	2526	60.5566	25.0436
mat_gene_230	659	560	16.7273	31.2036
mat_gene_231	1239	1140	76	69.6429
mat_gene_232	837	738	35.3191	49.9945
mat_gene_233	2863	2764	17.2727	6.52816
mat_gene_234	3037	2938	550.404	195.703
mat_gene_235	1360	1261	218.429	180.952
mat_gene_236	1633	1534	57.6	39.2252
mat_gene_237	1660	1561	141.158	94.4649
mat_gene_238	2903	2804	165.212	61.5506
mat_gene_239	2050	1951	16.1071	8.62441
mat_gene_240	1287	1188	39.8276	35.0216
mat_gene_241	3827	3728	98.1145	27.4932
mat_gene_242	1844	1745	232.504	139.189
mat_gene_243	1828	1729	0	0
mat_gene_244	1687	1588	154.841	101.86
mat_gene_245	3170	3071	351.917	119.709
mat_gene_246	1910	1811	4.38462	2.52919
mat_gene_247	640	541	17.3864	33.5722
mat_gene_248	1268	1169	0	0
mat_gene_249	3256	3157	700	231.628
mat_gene_250	2923	2824	7.25	2.68189
mat_gene_251	2087	1988	73.7087	38.7321
mat_gene_252	1166	1067	286.445	280.443
mat_gene_253	3975	3876	0	0
mat_gene_254	681	582	74	132.824
mat_gene_255	734	635	17.6522	29.0397
mat_gene_256	2008	1909	0	0
mat_gene_257	1962	1863	23.6786	13.2773
mat_gene_258	2725	2626	133.403	53.0688
mat_gene_259	813	714	21.5385	31.5126
mat_gene_260	1589	1490	120.569	84.5313
mat_gene_261	871	772	19.4286	26.2901
mat_gene_262	2545	2446	145.988	62.3491
mat_gene_263	2008	1909	0	0
mat_gene_264	2460	2361	0	0
mat_gene_265	3858	3759	105.6	29.3467
mat_gene_266	2155	2056	50.0824	25.4466
mat_gene_267	4129	4030	229.667	59.5335
mat_gene_268	419	320	83	270.954
mat_gene_269	1879	1780	240.97	141.42
mat_gene_270	750	651	28.125	45.1315
mat_gene_271	1387	1288	0	0
mat_gene_272	1356	1257	7.42857	6.1736
mat_gene_273	2666	2567	48.2778	19.6467
mat_gene_274	2452	2353	37.1887	16.5104
mat_gene_275	743	644	12.8333	20.8172
mat_gene_276	2474	2375	195.185	85.852
mat_gene_277	2374	2275	9.85714	4.52624
mat_gene_278	1779	1680	64.2143	39.9292
mat_gene_279	1649	1550	0	0
mat_gene_280	3147	3048	61.2683	20.9985
mat_gene_281	1763	1664	36.9836	23.218
mat_gene_282	1432	1333	49.354	38.6777
mat_gene_283	721	622	5.25	8.81733
mat_gene_284	1470	1371	64.1613	48.8882
mat_gene_285	2665	2566	53	21.5768
mat_gene_286	1606	1507	117.073	81.1544
mat_gene_287	1382	1283	91.9048	74.8307
mat_gene_288	3826	3727	132.681	37.1893
mat_gene_289	1578	1479	17.0909	12.0716
mat_gene_290	773	674	36.0455	55.8674
mat_gene_291	3749	3650	0	0
mat_gene_292	3152	3053	33.2746	11.3856
mat_gene_293	698	599	10	17.4398
mat_gene_294	2358	2259	365.185	168.875
mat_gene_295	3202	3103	16	5.3865
mat_gene_296	1814	1715	108	65.7851
mat_gene_297	2362	2263	34.3462	15.8548
mat_gene_298	1167	1068	0	0
mat_gene_299	863	764	1.5625	2.13646
mat_gene_300	4069	3970	90.4186	23.7922
mat_gene_301	2635	2536	88.5495	36.4758
mat_gene_302	967	868	56.6512	68.18
mat_gene_303	911	812	133.733	172.049
mat_gene_304	2879	2780	203.928	76.6301
mat_gene_305	784	685	27.3	41.6332
mat_gene_306	1068	969	167.739	180.833
mat_gene_307	3252	3153	0	0
mat_gene_308	886	787	61.8421	82.0876
mat_gene_309	560	461	16.25	36.8231
mat_gene_310	1849	1750	6	3.58164
mat_gene_311	1303	1204	3.25	2.81984
mat_gene_312	1956	1857	262.901	147.894
mat_gene_313	1757	1658	36	22.6823
mat_gene_314	2763	2664	328.792	128.93
mat_gene_315	2178	2079	36.9318	18.5573
mat_gene_316	2007	1908	34.4828	18.8796
mat_gene_317	1475	1376	0	0
mat_gene_318	2246	2147	37.0833	18.0433
mat_gene_319	4555	4456	135.15	31.6839
mat_gene_320	1581	1482	132.677	93.5222
mat_gene_321	2465	2366	47.5349	20.9877
mat_gene_322	672	573	22.1053	40.3004
mat_gene_323	1533	1434	67.5946	49.2415
mat_gene_324	2444	2345	0	0
mat_gene_325	893	794	18.1176	23.8369
mat_gene_326	1459	1360	0	0
mat_gene_327	1982	1883	39.9118	22.1421
mat_gene_328	1874	1775	75.2842	44.3071
mat_gene_329	2404	2305	130.01	58.9215
mat_gene_330	787	688	24.0625	36.536
mat_gene_331	3813	3714	30.4	8.55066
mat_gene_332	708	609	0	0
mat_gene_333	1828	1729	78.093	47.183
mat_gene_334	1723	1624	12.3636	7.95295
mat_gene_335	2439	2340	302.397	134.999
mat_gene_336	1773	1674	0	0
mat_gene_337	3031	2932	171.463	61.0906
mat_gene_338	2642	2543	88.8276	36.4896
mat_gene_339	1271	1172	0	0
mat_gene_340	2963	2864	0	0
mat_gene_341	2349	2250	187.409	87.0114
mat_gene_342	987	888	49.2308	57.9151
mat_gene_343	1656	1557	35.2	23.6169
mat_gene_344	2818	2719	52.3871	20.1272
mat_gene_345	1282	1183	102.06	90.1237
mat_gene_346	712	613	30.5455	52.054
mat_gene_347	1691	1592	125.743	82.5101
mat_gene_348	2552	2453	122.4	52.1257
mat_gene_349	2380	2281	27.2903	12.4983
mat_gene_350	1849	1750	104.975	62.6637
mat_gene_351	889	790	4.81818	6.37124
mat_gene_352	3989	3890	0	0
mat_gene_353	1958	1859	32	17.982
mat_gene_354	1614	1515	0	0
mat_gene_355	1228	1129	49	45.3388
mat_gene_356	1737	1638	30.2326	19.281
mat_gene_357	1605	1506	0	0
mat_gene_358	1533	1434	182.978	133.296
mat_gene_359	2147	2048	59.2593	30.227
mat_gene_360	1801	1702	16.5	10.1273
mat_gene_361	1294	1195	17.1613	15.002
mat_gene_362	1880	1781	86.6275	50.8112
mat_gene_363	2559	2460	25.5	10.8286
mat_gene_364	1103	1004	5.5	5.72265
mat_gene_365	510	411	3.75	9.53142
mat_gene_366	2164	2065	0	0
mat_gene_367	3327	3228	124.564	40.3113
mat_gene_368	1569	1470	219.678	156.112
mat_gene_369	783	684	56.0139	85.5476
mat_gene_370	1632	1533	0	0
mat_gene_371	4311	4212	526.322	130.536
mat_gene_372	2183	2084	14.5385	7.28767
mat_gene_373	1920	1821	109.241	62.6679
mat_gene_374	783	684	0	0
mat_gene_375	740	641	36.5106	59.5017
mat_gene_376	1492	1393	168.119	126.076
mat_gene_377	1762	1663	26.6667	16.7512
mat_gene_378	1825	1726	44.2812	26.8008
