target_id	length	eff_length	est_counts	tpm
mat_gene_0	1900	1801	7.125	4.0945
mat_gene_1	1788	1689	114.865	70.3861
mat_gene_2	2308	2209	9.2	4.31044
mat_gene_3	2153	2054	187.695	94.5762
mat_gene_4	1518	1419	51.6486	37.6709
mat_gene_5	1525	1426	27.45	19.9229
mat_gene_6	1413	1314	1.27273	1.00247
mat_gene_7	2553	2454	144.578	60.9757
mat_gene_8	3629	3530	171.55	50.2974
mat_gene_9	1123	1024	109.034	110.203
mat_gene_10	2511	2412	430.162	184.58
mat_gene_11	1961	1862	38.6667	21.4925
mat_gene_12	2658	2559	302.763	122.451
mat_gene_13	473	374	0	0
mat_gene_14	1221	1122	26.5897	24.5274
mat_gene_15	2044	1945	104.367	55.5359
mat_gene_16	890	791	4.8	6.2805
mat_gene_17	4071	3972	427.846	111.483
mat_gene_18	2308	2209	305.445	143.109
mat_gene_19	2748	2649	156.698	61.2227
mat_gene_20	3056	2957	31.1644	10.9078
mat_gene_21	2367	2268	31.4262	14.341
mat_gene_22	1948	1849	24.32	13.6131
mat_gene_23	1805	1706	18	10.92
mat_gene_24	3599	3500	525.423	155.371
mat_gene_25	880	781	20.5882	27.2833
mat_gene_26	1620	1521	58.3151	39.6809
mat_gene_27	2521	2422	0	0
mat_gene_28	963	864	33.9474	40.6651
mat_gene_29	1289	1190	20.1176	17.4968
mat_gene_30	1308	1209	130	111.288
mat_gene_31	1549	1450	56.3133	40.195
mat_gene_32	1598	1499	82.3059	56.8275
mat_gene_33	2006	1907	34.717	18.8417
mat_gene_34	1843	1744	167.523	99.4165
mat_gene_35	1110	1011	147.533	151.031
mat_gene_36	831	732	58.2031	82.2933
mat_gene_37	3872	3773	114.494	31.4068
mat_gene_38	1778	1679	71.938	44.3442
mat_gene_39	722	623	31.6667	52.607
mat_gene_40	3413	3314	19.2174	6.00166
mat_gene_41	2353	2254	24.3103	11.1626
mat_gene_42	3263	3164	270.601	88.516
mat_gene_43	3293	3194	0	0
mat_gene_44	2627	2528	179.553	73.5098
mat_gene_45	1941	1842	99.9796	56.176
mat_gene_46	1329	1230	6.5	5.46937
mat_gene_47	2254	2155	14.4643	6.94671
mat_gene_48	1494	1395	60.2532	44.7028
mat_gene_49	2255	2156	0	0
mat_gene_50	2329	2230	0	0
mat_gene_51	2409	2310	103.765	46.4908
mat_gene_52	3291	3192	371.794	120.55
mat_gene_53	828	729	114.297	162.269
mat_gene_54	2330	2231	8.47368	3.93099
mat_gene_55	1163	1064	0	0
mat_gene_56	2542	2443	22.2222	9.41442
mat_gene_57	3508	3409	111.364	33.81
mat_gene_58	2043	1944	34.4103	18.3198
mat_gene_59	2272	2173	11.494	5.47444
mat_gene_60	827	728	33	46.915
mat_gene_61	947	848	21.6923	26.4752
mat_gene_62	1901	1802	1.29545	0.744041
mat_gene_63	333	234	7.6	33.6145
mat_gene_64	1854	1755	58.7647	34.6552
mat_gene_65	1235	1136	32.5333	29.6401
mat_gene_66	5921	5822	0	0
mat_gene_67	2046	1947	28.1842	14.982
mat_gene_68	2223	2124	58.9717	28.7355
mat_gene_69	2159	2060	118.526	59.549
mat_gene_70	2414	2315	308.777	138.046
mat_gene_71	1344	1245	6.5	5.40348
mat_gene_72	1650	1551	126.957	84.7174
mat_gene_73	2932	2833	96.7105	35.3311
mat_gene_74	1023	924	17.3684	19.4544
mat_gene_75	2835	2736	28	10.5918
mat_gene_76	1406	1307	151.282	119.796
mat_gene_77	2048	1949	29.5161	15.6739
mat_gene_78	984	885	6.78571	7.93564
mat_gene_79	1200	1101	34.2857	32.2296
mat_gene_80	2259	2160	72	34.4991
mat_gene_81	2008	1909	130.081	70.5242
mat_gene_82	2323	2224	100.3	46.6762
mat_gene_83	1949	1850	86.7647	48.5401
mat_gene_84	2547	2448	9.72222	4.11039
mat_gene_85	1626	1527	92.5714	62.7433
mat_gene_86	1883	1784	18.4643	10.7119
mat_gene_87	750	651	0	0
mat_gene_88	753	654	0	0
mat_gene_89	1695	1596	0	0
mat_gene_90	1992	1893	1.31707	0.720093
mat_gene_91	1469	1370	3.5	2.64409
mat_gene_92	1412	1313	28	22.071
mat_gene_93	1491	1392	65.5789	48.759
mat_gene_94	1835	1736	22.4074	13.3589
mat_gene_95	1008	909	103.623	117.984
mat_gene_96	1330	1231	170.701	143.519
mat_gene_97	1613	1514	104.5	71.4364
mat_gene_98	1914	1815	142.071	81.0139
mat_gene_99	1843	1744	34.2	20.2959
mat_gene_100	1896	1797	152.817	88.0142
mat_gene_101	1375	1276	42.2812	34.2947
mat_gene_102	1153	1054	11.5	11.2924
mat_gene_103	3977	3878	68.9855	18.4111
mat_gene_104	3879	3780	56.8333	15.5611
mat_gene_105	1401	1302	0	0
mat_gene_106	859	760	188	256.02
mat_gene_107	2639	2540	55.3378	22.5485
mat_gene_108	2452	2353	0	0
mat_gene_109	2630	2531	0	0
mat_gene_110	1562	1463	47.4783	33.5877
mat_gene_111	1840	1741	31.9767	19.0092
mat_gene_112	2178	2079	18.4286	9.17417
mat_gene_113	1729	1630	43.3684	27.5369
mat_gene_114	782	683	40.1639	60.8618
mat_gene_115	1824	1725	0	0
mat_gene_116	519	420	69.0606	170.181
mat_gene_117	2684	2585	98.0984	39.2763
mat_gene_118	1264	1165	13.4545	11.9529
mat_gene_119	3014	2915	186.847	66.3404
mat_gene_120	1549	1450	51.5806	36.817
mat_gene_121	2583	2484	311.481	129.78
mat_gene_122	3389	3290	134.3	42.2483
mat_gene_123	871	772	17	22.7909
mat_gene_124	1830	1731	33.3529	19.9419
mat_gene_125	1475	1376	34.675	26.0812
mat_gene_126	3898	3799	527.051	143.586
mat_gene_127	562	463	0	0
mat_gene_128	1534	1435	58.2687	42.0255
mat_gene_129	1281	1182	33.209	29.0782
mat_gene_130	1214	1115	34.1053	31.6575
mat_gene_131	853	754	38.8571	53.337
