target_id	length	eff_length	est_counts	tpm
mat_gene_0	1031	932	0	0
mat_gene_2	1079	980	19.2	20.5112
mat_gene_3	2643	2544	0	0
mat_gene_4	1118	1019	23.4667	24.1098
mat_gene_5	823	724	125.523	181.51
mat_gene_6	2283	2184	41.7083	19.9934
mat_gene_7	1478	1379	202.976	154.098
mat_gene_8	2994	2895	0	0
mat_gene_9	1976	1877	0	0
mat_gene_10	1501	1402	112.277	83.8418
mat_gene_11	489	390	36.5783	98.192
mat_gene_12	1910	1811	0	0
mat_gene_13	862	763	0	0
mat_gene_14	2992	2893	436.211	157.857
mat_gene_15	1025	926	189.752	214.532
mat_gene_16	1990	1891	113.139	62.6381
mat_gene_17	1865	1766	683.178	405.004
mat_gene_18	2375	2276	0	0
mat_gene_19	1417	1318	5.6	4.44825
mat_gene_20	1824	1725	17.2174	10.4495
mat_gene_21	2173	2074	17.7931	8.98173
mat_gene_22	1006	907	2	2.30855
mat_gene_23	1134	1035	212.346	214.793
mat_gene_24	1026	927	0	0
mat_gene_25	2057	1958	150.558	80.5023
mat_gene_26	821	722	0	0
mat_gene_27	1740	1641	206.417	131.69
mat_gene_28	2801	2702	167.184	64.778
mat_gene_29	827	728	18.0526	25.9613
mat_gene_30	2115	2016	101.25	52.5801
mat_gene_31	635	536	9.375	18.3115
mat_gene_32	3205	3106	277.333	93.4797
mat_gene_33	2239	2140	6.23256	3.04908
mat_gene_34	1567	1468	237.371	169.285
mat_gene_35	2024	1925	85.1698	46.3204
mat_gene_36	3162	3063	121.553	41.5466
mat_gene_37	1883	1784	67.4157	39.5625
mat_gene_38	1456	1357	22.6316	17.4603
mat_gene_39	719	620	72.3871	122.232
mat_gene_40	2259	2160	33.5	16.2371
mat_gene_41	4551	4452	500	117.58
mat_gene_42	2482	2383	297	130.482
mat_gene_43	2246	2147	170.118	82.9538
mat_gene_44	1934	1835	301.317	171.912
mat_gene_45	1775	1676	122.962	76.8095
mat_gene_46	4995	4896	0	0
mat_gene_47	2012	1913	51.3514	28.1031
mat_gene_48	1359	1260	57	47.361
mat_gene_49	3014	2915	264.292	94.9211
mat_gene_50	3245	3146	38.3958	12.7774
mat_gene_51	3697	3598	165.884	48.2681
mat_gene_52	1663	1564	93.609	62.6611
mat_gene_53	3753	3654	0	0
mat_gene_54	1119	1020	3.14286	3.22583
mat_gene_55	1407	1308	194.122	155.376
mat_gene_56	1740	1641	0	0
mat_gene_57	1780	1681	47.9231	29.8465
mat_gene_58	803	704	55.7681	82.9335
mat_gene_59	1090	991	20.5652	21.7258
mat_gene_60	1858	1759	0	0
mat_gene_61	2856	2757	49.9206	18.9566
mat_gene_62	3866	3767	1180.12	327.98
mat_gene_63	2909	2810	0	0
mat_gene_64	621	522	0	0
mat_gene_65	948	849	123	151.675
mat_gene_66	1355	1256	456.247	380.301
mat_gene_67	1040	941	61.4407	68.357
mat_gene_68	866	767	6	8.18979
mat_gene_69	1485	1386	0	0
mat_gene_70	2453	2354	76.2923	33.9306
mat_gene_71	1107	1008	32.127	33.3677
mat_gene_72	640	541	64	123.851
mat_gene_73	3308	3209	21.45	6.99801
mat_gene_74	1716	1617	32.4545	21.0127
mat_gene_75	860	761	22.2963	30.6736
mat_gene_76	2486	2387	348.743	152.957
mat_gene_77	1558	1459	37.2	26.6934
mat_gene_78	2958	2859	48.1509	17.6322
mat_gene_79	2158	2059	0	0
mat_gene_80	3310	3211	94.5312	30.8214
mat_gene_81	1792	1693	222.04	137.307
mat_gene_82	2236	2137	0	0
mat_gene_83	2923	2824	58	21.5021
mat_gene_84	1771	1672	239.564	150.004
mat_gene_85	1961	1862	9.5	5.34147
mat_gene_86	1998	1899	19	10.4748
mat_gene_87	906	807	52.3636	67.9318
mat_gene_88	2552	2453	0	0
mat_gene_89	1611	1512	0	0
mat_gene_90	2527	2428	134.402	57.9529
mat_gene_91	1249	1150	44.3529	40.3777
mat_gene_92	3216	3117	20.8	6.98624
mat_gene_93	2280	2181	0	0
mat_gene_94	946	847	18.0769	22.3438
mat_gene_95	3422	3323	63.9252	20.14
mat_gene_96	1627	1528	41.6	28.5028
mat_gene_97	2126	2027	0	0
mat_gene_98	3703	3604	103.915	30.1863
mat_gene_99	2226	2127	271.008	133.393
mat_gene_100	1583	1484	9.6875	6.83431
mat_gene_101	1979	1880	22.3833	12.4648
mat_gene_102	1749	1650	192.427	122.095
mat_gene_103	888	789	53	70.326
mat_gene_104	1671	1572	0	0
mat_gene_105	1456	1357	0	0
mat_gene_106	2078	1979	112.371	59.4466
mat_gene_107	1645	1546	30.0926	20.3783
mat_gene_108	2745	2646	196.737	77.8418
mat_gene_110	3263	3164	29.5455	9.77622
mat_gene_111	1815	1716	183.093	111.705
mat_gene_112	2907	2808	66.0759	24.6356
mat_gene_113	1624	1525	0	0
mat_gene_114	1240	1141	0	0
mat_gene_115	1968	1869	96	53.7748
mat_gene_116	3829	3730	0	0
mat_gene_117	1675	1576	31.3208	20.8062
mat_gene_118	4101	4002	492	128.708
mat_gene_119	1774	1675	10.8182	6.76171
mat_gene_120	1193	1094	61.699	59.0443
mat_gene_121	3492	3393	34.5	10.6452
mat_gene_122	3429	3330	466.533	146.675
mat_gene_123	1069	970	28	30.2206
mat_gene_124	1719	1620	57.7424	37.3162
mat_gene_125	2042	1943	111.489	60.0724
mat_gene_126	1099	1000	26.3514	27.588
mat_gene_127	2535	2436	154.266	66.2994
mat_gene_128	1618	1519	0	0
mat_gene_129	1550	1451	0	0
mat_gene_130	410	311	14.4	48.4751
mat_gene_131	1745	1646	29.0588	18.4827
mat_gene_132	1398	1299	70.8763	57.1227
mat_gene_133	2322	2223	0	0
mat_gene_134	1934	1835	3.41667	1.94932
mat_gene_135	3142	3043	508.685	175.01
mat_gene_136	2722	2623	0	0
mat_gene_137	4896	4797	75.2392	16.4207
mat_gene_138	1542	1443	0	0
mat_gene_139	821	722	92.4906	134.115
mat_gene_140	1489	1390	19.027	14.3309
mat_gene_141	3296	3197	78.2597	25.6279
mat_gene_142	936	837	16.4444	20.5689
mat_gene_143	2329	2230	69.3333	32.5502
mat_gene_144	2575	2476	71.4433	30.2084
mat_gene_145	634	535	45.5556	89.1465
mat_gene_146	1219	1120	16	14.9561
mat_gene_147	2659	2560	55.0127	22.4978
mat_gene_148	2162	2063	162.684	82.5587
mat_gene_149	2038	1939	56.3077	30.4023
mat_gene_150	2123	2024	132.26	68.4126
mat_gene_151	560	461	7.33333	16.654
mat_gene_152	766	667	0	0
mat_gene_153	785	686	15.3333	23.4007
mat_gene_154	1433	1334	343	269.188
mat_gene_155	2358	2259	41.4815	19.2245
mat_gene_156	2127	2028	258.3	133.344
mat_gene_157	2057	1958	226	120.841
mat_gene_158	810	711	0	0
mat_gene_159	1283	1184	89.25	78.9175
mat_gene_160	672	573	0	0
mat_gene_161	764	665	0	0
mat_gene_162	2968	2869	117.019	42.7014
mat_gene_163	2262	2163	0	0
mat_gene_164	1628	1529	165.436	113.276
mat_gene_165	2290	2191	85.1064	40.6665
mat_gene_166	3288	3189	105.067	34.4927
mat_gene_167	1509	1410	0	0
mat_gene_168	1119	1020	198.174	203.406
mat_gene_169	410	311	1.73077	5.82634
mat_gene_170	2030	1931	25.7143	13.9415
mat_gene_171	1315	1216	63.75	54.8862
mat_gene_172	940	841	110.417	137.453
mat_gene_173	1141	1042	0	0
mat_gene_174	2383	2284	70.2295	32.1914
mat_gene_175	3185	3086	184.211	62.4936
mat_gene_176	1577	1478	87.0283	61.6457
mat_gene_177	2095	1996	28.9535	15.1865
mat_gene_178	2026	1927	176.436	95.8565
mat_gene_179	1368	1269	0	0
mat_gene_180	2325	2226	69	32.452
mat_gene_181	1804	1705	27.6585	16.9833
mat_gene_182	2057	1958	0	0
mat_gene_183	4350	4251	207.224	51.0348
mat_gene_184	1836	1737	302.445	182.29
mat_gene_185	1882	1783	10.5	6.16531
mat_gene_186	1735	1636	252.328	161.473
mat_gene_187	1694	1595	131.25	86.15
mat_gene_188	836	737	5.73913	8.15259
mat_gene_189	2034	1935	0	0
mat_gene_190	2743	2644	45.5818	18.0487
mat_gene_191	714	615	3.5	5.95813
mat_gene_192	1517	1418	9.23077	6.8152
mat_gene_193	1227	1128	44.3014	41.1173
mat_gene_194	1326	1227	64.5195	55.0507
mat_gene_195	1027	928	166.698	188.061
mat_gene_196	1384	1285	380.195	309.756
mat_gene_197	1259	1160	86.832	78.368
mat_gene_198	2057	1958	10.5882	5.66145
mat_gene_199	1904	1805	43.5882	25.2819
mat_gene_200	1689	1590	0	0
mat_gene_201	3643	3544	191.077	56.4458
mat_gene_202	1700	1601	55.8571	36.5262
mat_gene_203	1038	939	33.6571	37.5257
mat_gene_204	2853	2754	7.98	3.03358
mat_gene_205	1426	1327	7	5.52261
mat_gene_206	1399	1300	70.1884	56.5248
mat_gene_207	2474	2375	384.207	169.363
mat_gene_208	1442	1343	49.1429	38.309
mat_gene_209	1539	1440	59.6731	43.3843
mat_gene_210	1037	938	19.1333	21.3553
mat_gene_211	2971	2872	158.166	57.656
mat_gene_212	1060	961	18.2353	19.8658
mat_gene_213	1668	1569	0	0
mat_gene_214	815	716	0	0
mat_gene_215	677	578	7.8	14.1281
mat_gene_216	2667	2568	279.031	113.756
mat_gene_217	1146	1047	67.5464	67.5418
mat_gene_218	1145	1046	0	0
mat_gene_219	2283	2184	9.77778	4.6871
mat_gene_220	1251	1152	7.63636	6.93986
mat_gene_221	1825	1726	43.8	26.5675
mat_gene_222	1575	1476	50	35.465
mat_gene_223	807	708	67.7024	100.112
mat_gene_224	3005	2906	316.923	114.176
mat_gene_225	1816	1717	213.28	130.046
mat_gene_226	3209	3110	438.472	147.604
mat_gene_227	1640	1541	109.378	74.3097
mat_gene_228	1270	1171	101	90.2987
mat_gene_229	386	287	25.9091	94.512
mat_gene_230	1216	1117	28.4211	26.6381
mat_gene_231	3222	3123	19.4783	6.52973
mat_gene_232	2549	2450	113.302	48.4161
mat_gene_233	3955	3856	267.604	72.6561
mat_gene_234	3263	3164	83.0377	27.4762
mat_gene_235	4898	4799	341.073	74.4069
mat_gene_236	940	841	0	0
mat_gene_237	907	808	26.25	34.0122
mat_gene_238	1417	1318	50.7073	40.2784
mat_gene_239	795	696	23.1522	34.8257
mat_gene_240	2658	2559	0	0
mat_gene_241	1572	1473	0	0
mat_gene_242	1311	1212	145.361	125.563
mat_gene_243	878	779	7.84615	10.5447
mat_gene_244	669	570	50.6029	92.9432
mat_gene_245	1156	1057	0	0
mat_gene_246	770	671	109.32	170.566
mat_gene_247	1644	1545	182.148	123.427
mat_gene_248	3199	3100	37.2273	12.5723
mat_gene_249	1576	1477	23.5	16.6573
mat_gene_250	2788	2689	196.543	76.5216
mat_gene_251	3052	2953	23.4615	8.31783
mat_gene_252	2958	2859	9.66667	3.53981
mat_gene_253	1248	1149	16	14.5786
mat_gene_254	1318	1219	24.1429	20.7349
mat_gene_255	2589	2490	56.7551	23.8629
mat_gene_256	1858	1759	0	0
mat_gene_257	2057	1958	0	0
mat_gene_258	3862	3763	0	0
mat_gene_259	1503	1404	16.6667	12.4279
mat_gene_260	2305	2206	24.0952	11.4352
mat_gene_261	2731	2632	0	0
mat_gene_262	978	879	54.4286	64.8269
mat_gene_263	1601	1502	29.5652	20.6076
mat_gene_264	3597	3498	270.415	80.9334
mat_gene_265	836	737	66	93.7548
mat_gene_266	1844	1745	78.6279	47.1735
mat_gene_267	739	640	22.8621	37.3984
mat_gene_268	1673	1574	150	99.7708
mat_gene_269	2667	2568	227.864	92.896
mat_gene_270	964	865	131.368	158.998
mat_gene_271	2496	2397	0	0
mat_gene_272	3459	3360	122.721	38.2383
mat_gene_273	686	587	22.0541	39.3339
mat_gene_274	1675	1576	66.0822	43.898
mat_gene_275	897	798	0	0
mat_gene_276	4739	4640	0	0
mat_gene_277	738	639	81	132.709
mat_gene_278	5082	4983	169.308	35.5715
mat_gene_279	2518	2419	0	0
mat_gene_280	1366	1267	66.9206	55.2968
mat_gene_281	4292	4193	149.513	37.3311
mat_gene_282	436	337	65.4177	203.227
mat_gene_283	2594	2495	69.2233	29.0468
mat_gene_284	2144	2045	115.72	59.2422
mat_gene_285	2172	2073	187.788	94.8389
mat_gene_286	664	565	127.444	236.15
mat_gene_287	2429	2330	0	0
mat_gene_288	1938	1839	329	187.297
mat_gene_289	953	854	6	7.35547
mat_gene_290	1138	1039	23.8235	24.0053
mat_gene_291	1587	1488	35	24.6253
mat_gene_292	2773	2674	281.437	110.188
mat_gene_293	1222	1123	4	3.72904
mat_gene_294	2078	1979	94.2036	49.8355
mat_gene_295	4798	4699	26.8571	5.98372
mat_gene_296	1594	1495	120.745	84.5563
mat_gene_297	3014	2915	0	0
mat_gene_298	645	546	21	40.2665
mat_gene_299	2546	2447	504.021	215.641
mat_gene_300	3051	2952	59.8788	21.236
mat_gene_301	1447	1348	36.407	28.2756
mat_gene_302	1974	1875	13.8182	7.71554
mat_gene_303	1791	1692	21.25	13.1485
mat_gene_304	2123	2024	7.72031	3.99338
mat_gene_305	2143	2044	310.081	158.822
mat_gene_306	779	680	128.177	197.342
mat_gene_307	3288	3189	312.259	102.513
mat_gene_308	1716	1617	81.9487	53.0578
mat_gene_309	3116	3017	6.44156	2.23528
mat_gene_310	3251	3152	130.805	43.4467
mat_gene_311	1737	1638	15.5833	9.96009
mat_gene_312	1603	1504	152.151	105.912
mat_gene_313	1137	1038	134.615	135.773
mat_gene_314	2631	2532	94.1069	38.9112
mat_gene_315	1337	1238	0	0
mat_gene_316	2463	2364	383.949	170.037
mat_gene_317	1144	1045	60.0337	60.1445
mat_gene_318	904	805	8.30769	10.8044
mat_gene_319	2473	2374	46.7385	20.6115
mat_gene_320	1801	1702	32.4	19.9298
mat_gene_321	2091	1992	50.791	26.6941
mat_gene_322	964	865	0	0
mat_gene_323	1872	1773	0	0
mat_gene_324	2373	2274	287.528	132.375
mat_gene_325	1811	1712	57	34.8568
mat_gene_326	1304	1205	28.7368	24.9671
mat_gene_327	308	209	43	215.397
mat_gene_328	1119	1020	0	0
mat_gene_329	1333	1234	0	0
mat_gene_330	2876	2777	178.996	67.4814
mat_gene_331	1549	1450	50.1429	36.2041
mat_gene_332	1039	940	26.1818	29.1601
mat_gene_333	3248	3149	1.5283	0.508105
mat_gene_334	1681	1582	10	6.61775
mat_gene_335	679	580	20.625	37.2291
mat_gene_336	883	784	50.5556	67.5103
mat_gene_337	3061	2962	37.7	13.3252
mat_gene_338	1369	1270	11.375	9.37701
mat_gene_339	5457	5358	0	0
mat_gene_340	1811	1712	176.475	107.919
mat_gene_341	1781	1682	28.5115	17.7464
mat_gene_342	894	795	28.7179	37.8184
mat_gene_343	1113	1014	33	34.0716
mat_gene_344	2747	2648	45.4167	17.9562
mat_gene_345	2754	2655	3.59524	1.41769
mat_gene_346	2615	2516	206.304	85.8446
mat_gene_347	2479	2380	20.6316	9.07554
mat_gene_348	2254	2155	73.4324	35.6745
mat_gene_349	3682	3583	417.445	121.975
mat_gene_350	2265	2166	132.245	63.9203
mat_gene_351	3810	3711	184.873	52.1555
mat_gene_352	1937	1838	21.1111	12.0249
mat_gene_353	918	819	6.75	8.62853
mat_gene_354	1238	1139	125.531	115.384
mat_gene_355	5688	5589	32.9412	6.17052
mat_gene_356	970	871	21.6078	25.9723
mat_gene_357	1043	944	33.7125	37.3883
mat_gene_358	1567	1468	46.0563	32.8458
mat_gene_359	1021	922	6.66667	7.56998
mat_gene_360	1720	1621	45.3455	29.2865
mat_gene_361	973	874	39.9344	47.8358
mat_gene_362	2890	2791	9.8	3.67606
mat_gene_363	1943	1844	36.6939	20.8329
mat_gene_364	4099	4000	385.242	100.83
mat_gene_365	1137	1038	7.33333	7.39641
mat_gene_366	1999	1900	14.0321	7.73187
mat_gene_367	1534	1435	87.1579	63.5875
mat_gene_368	1538	1439	7.5	5.45654
mat_gene_369	987	888	92.5761	109.145
mat_gene_370	951	852	36.5926	44.9646
mat_gene_371	1262	1163	0	0
mat_gene_372	1538	1439	452.353	329.104
mat_gene_373	1509	1410	93.7895	69.6389
mat_gene_374	2703	2604	142.208	57.1742
mat_gene_375	1495	1396	75.3077	56.4769
mat_gene_376	3818	3719	25.3333	7.13154
mat_gene_377	2766	2667	48.4	18.9994
mat_gene_378	2148	2049	42	21.4597
mat_gene_379	2887	2788	152.206	57.1552
mat_gene_380	2661	2562	37.7534	15.4274
mat_gene_381	888	789	29.8974	39.6711
mat_gene_382	1317	1218	22.1	18.996
mat_gene_383	1489	1390	8.52941	6.42423
mat_gene_384	1126	1027	147.633	150.498
mat_gene_385	4461	4362	199.743	47.9406
mat_gene_386	1863	1764	68.7356	40.7944
mat_gene_387	2346	2247	54.7059	25.4887
mat_gene_388	1068	969	33.7544	36.469
mat_gene_389	554	455	11	25.3103
mat_gene_390	464	365	5.33333	15.2976
mat_gene_391	1652	1553	0	0
mat_gene_392	2261	2162	41.1429	19.923
mat_gene_393	3231	3132	967.404	323.372
mat_gene_394	1897	1798	162.368	94.5427
mat_gene_395	3049	2950	13.125	4.65794
mat_gene_396	1770	1671	20	12.5306
mat_gene_397	2540	2441	210.09	90.1062
mat_gene_398	1464	1365	19.8462	15.2216
mat_gene_399	796	697	59.4231	89.2564
mat_gene_400	1261	1162	21.0526	18.9678
mat_gene_401	2239	2140	67	32.7777
mat_gene_402	2345	2246	33.1579	15.4559
mat_gene_403	2501	2402	14.5833	6.35625
mat_gene_404	938	839	7.2	8.98437
mat_gene_405	657	558	2	3.75243
mat_gene_406	3443	3344	110.923	34.7274
mat_gene_407	2813	2714	247.2	95.3576
mat_gene_408	1011	912	20	22.959
mat_gene_409	1318	1219	142.964	122.783
mat_gene_410	1985	1886	216.718	120.301
mat_gene_411	2187	2088	26.619	13.3469
mat_gene_412	1355	1256	121.176	101.005
mat_gene_413	1832	1733	0	0
mat_gene_414	2465	2366	75	33.1867
mat_gene_415	3711	3612	268.192	77.7347
mat_gene_416	2436	2337	243.333	109.008
mat_gene_417	1147	1048	126	125.871
mat_gene_418	2034	1935	44.0217	23.8179
mat_gene_419	2255	2156	4.63158	2.24904
mat_gene_420	1655	1556	141.681	95.3274
mat_gene_421	887	788	23.2222	30.8528
mat_gene_422	1464	1365	18.4286	14.1344
mat_gene_423	1667	1568	0	0
mat_gene_424	1138	1039	144.134	145.234
mat_gene_425	1124	1025	0	0
mat_gene_426	2536	2437	92.1702	39.5961
mat_gene_427	1858	1759	63.9661	38.0716
mat_gene_428	1207	1108	90.5	85.5117
mat_gene_429	2619	2520	53.3684	22.1718
mat_gene_430	968	869	0	0
mat_gene_431	939	840	0	0
mat_gene_432	1934	1835	152.237	86.8563
mat_gene_433	2663	2564	0	0
mat_gene_434	744	645	6.16667	10.0094
mat_gene_435	1025	926	32.4571	36.6958
mat_gene_436	2570	2471	98.0959	41.5619
mat_gene_437	4725	4626	127.178	28.7821
mat_gene_438	1238	1139	97.2931	89.4284
mat_gene_439	1539	1440	87.8087	63.8399
mat_gene_440	3644	3545	0	0
mat_gene_441	1250	1151	10.2941	9.36334
mat_gene_442	2217	2118	73.7379	36.4487
mat_gene_443	1009	910	34.898	40.1491
mat_gene_444	2700	2601	39.4054	15.8611
mat_gene_445	3219	3120	76.3958	25.6349
mat_gene_446	3050	2951	73.697	26.1455
mat_gene_447	2055	1956	364.402	195.042
mat_gene_448	2118	2019	17.7692	9.21402
mat_gene_449	588	489	23.2632	49.8054
mat_gene_450	1585	1486	0	0
mat_gene_451	1426	1327	104.862	82.7298
