target_id	length	eff_length	est_counts	tpm
mat_gene_0	2301	2202	313.95	146.842
mat_gene_1	1603	1504	14.5455	9.96064
mat_gene_2	2354	2255	234.268	106.998
mat_gene_3	3006	2907	100.763	35.6998
mat_gene_4	2097	1998	29.45	15.1809
mat_gene_5	2462	2363	118.881	51.815
mat_gene_6	2164	2065	33.7857	16.8508
mat_gene_7	1476	1377	0	0
mat_gene_8	6511	6412	999.314	160.515
mat_gene_9	870	771	26.4615	35.3483
mat_gene_10	1804	1705	278.908	168.478
mat_gene_11	2353	2254	83.4646	38.1378
mat_gene_12	2867	2768	86	31.9993
mat_gene_13	3845	3746	0	0
mat_gene_14	2287	2188	37.9535	17.8654
mat_gene_15	446	347	11.625	34.5042
mat_gene_16	1122	1023	25.125	25.2952
mat_gene_17	1628	1529	87.2603	58.7783
mat_gene_18	883	784	26	34.1559
mat_gene_19	1645	1546	216.96	144.537
mat_gene_20	3139	3040	19.0769	6.46313
mat_gene_21	1343	1244	65.3889	54.1367
mat_gene_22	1529	1430	15.8148	11.3903
mat_gene_23	2162	2063	173.469	86.6025
mat_gene_24	1196	1097	0	0
mat_gene_25	1495	1396	0	0
mat_gene_26	1579	1480	131.588	91.5718
mat_gene_27	913	814	38.4691	48.6739
mat_gene_28	2586	2487	26.9167	11.1469
mat_gene_29	701	602	0	0
mat_gene_30	1658	1559	12.1579	8.03193
mat_gene_31	1305	1206	75	64.0504
mat_gene_32	2770	2671	67.62	26.0741
mat_gene_33	1747	1648	20.0909	12.556
mat_gene_34	1658	1559	176.787	116.792
mat_gene_35	858	759	275.152	373.369
mat_gene_36	2709	2610	225.966	89.1682
mat_gene_37	4311	4212	58.3571	14.2697
mat_gene_38	2501	2402	0	0
mat_gene_39	1622	1523	145	98.0564
mat_gene_40	2415	2316	161.48	71.8107
mat_gene_41	1676	1577	155.025	101.246
mat_gene_42	2628	2529	29.6226	12.0638
mat_gene_43	1278	1179	0	0
mat_gene_44	1142	1043	134.717	133.029
mat_gene_45	1365	1266	0	0
mat_gene_46	741	642	71.1395	114.126
mat_gene_47	2459	2360	21.2333	9.26646
mat_gene_48	1340	1241	120	99.5904
mat_gene_49	1277	1178	149.036	130.303
mat_gene_50	1820	1721	200.109	119.755
mat_gene_51	2148	2049	175.786	88.3589
mat_gene_52	3714	3615	954.396	271.912
mat_gene_53	1921	1822	0	0
mat_gene_54	1229	1130	27.5098	25.0736
mat_gene_55	2083	1984	0	0
mat_gene_56	874	775	23.7241	31.528
mat_gene_57	1706	1607	55.7812	35.7503
mat_gene_58	2844	2745	177.312	66.5278
mat_gene_59	4489	4390	171.404	40.2127
mat_gene_60	6073	5974	296.376	51.0958
mat_gene_61	1435	1336	171.497	132.208
mat_gene_62	3829	3730	158.852	43.8625
mat_gene_63	1916	1817	26.7407	15.1575
mat_gene_64	1741	1642	0	0
mat_gene_65	1150	1051	14.3846	14.0962
mat_gene_66	3428	3329	89.2832	27.6226
mat_gene_67	1444	1345	61.0756	46.7685
mat_gene_68	1720	1621	0	0
mat_gene_69	2107	2008	256.61	131.619
mat_gene_70	2430	2331	68.3294	30.1907
mat_gene_71	1558	1459	9.54545	6.73828
mat_gene_72	1502	1403	30	22.0227
mat_gene_73	1830	1731	54	32.1295
mat_gene_74	554	455	0	0
mat_gene_75	984	885	0	0
mat_gene_76	1853	1754	0	0
mat_gene_77	1482	1383	10.15	7.55878
mat_gene_78	1389	1290	35.2121	28.1132
mat_gene_79	1713	1614	35.9615	22.9479
mat_gene_80	2020	1921	256.493	137.517
mat_gene_81	1125	1026	0	0
mat_gene_82	2173	2074	0	0
mat_gene_83	2168	2069	312.049	155.335
mat_gene_84	967	868	65.6838	77.9374
mat_gene_85	2804	2705	2.55602	0.973205
mat_gene_86	1516	1417	144.269	104.86
mat_gene_87	2026	1927	183.955	98.3192
mat_gene_88	1041	942	0	0
mat_gene_89	881	782	44	57.95
mat_gene_90	1068	969	29.3448	31.19
mat_gene_91	2363	2264	313.527	142.628
mat_gene_92	2032	1933	66.2619	35.3053
mat_gene_93	2425	2326	0	0
mat_gene_94	713	614	69.3371	116.307
mat_gene_95	2452	2353	201.6	88.2422
mat_gene_96	1836	1737	11.0769	6.56791
mat_gene_97	1698	1599	34.8958	22.4767
mat_gene_98	1611	1512	5.81818	3.96318
mat_gene_99	2729	2630	10.2162	4.00076
mat_gene_100	1277	1178	1.428	1.24851
mat_gene_101	1101	1002	77.5301	79.6912
mat_gene_102	4462	4363	306.277	72.2998
mat_gene_103	2510	2411	63.2231	27.0076
mat_gene_104	1242	1143	10.5	9.4613
mat_gene_105	915	816	16	20.1947
mat_gene_106	3589	3490	247.076	72.9144
mat_gene_107	1228	1129	0	0
mat_gene_108	1833	1734	55.1899	32.7807
mat_gene_109	1892	1793	0	0
mat_gene_110	8623	8524	370.542	44.7715
mat_gene_111	802	703	38.6866	56.6778
mat_gene_112	2539	2440	7.69231	3.24694
mat_gene_113	3661	3562	63.3378	18.3137
mat_gene_114	2369	2270	69.225	31.4083
mat_gene_115	1907	1808	278.861	158.854
mat_gene_116	2608	2509	254.667	104.539
mat_gene_117	1158	1059	0	0
mat_gene_118	1311	1212	0	0
mat_gene_119	2303	2204	95.0993	44.44
mat_gene_120	1168	1069	0	0
mat_gene_121	2775	2676	0	0
mat_gene_122	1999	1900	115.111	62.3981
mat_gene_123	3351	3252	723.569	229.159
mat_gene_124	2700	2601	351	138.987
mat_gene_125	2954	2855	204.549	73.7904
mat_gene_126	1923	1824	324.354	183.148
mat_gene_127	2735	2636	189.871	74.1858
mat_gene_128	1041	942	79.04	86.4179
mat_gene_129	3074	2975	184.364	63.8258
mat_gene_130	3046	2947	84.8305	29.6469
mat_gene_131	2132	2033	77.6111	39.3183
mat_gene_132	2052	1953	45.92	24.2163
mat_gene_133	894	795	4	5.18204
mat_gene_134	3893	3794	12.6667	3.43853
mat_gene_135	1486	1387	0	0
mat_gene_136	2970	2871	105.503	37.8478
mat_gene_137	1939	1840	100.5	56.2544
mat_gene_138	1771	1672	186.516	114.892
mat_gene_139	2983	2884	46.7627	16.6998
mat_gene_140	1528	1429	91	65.5869
mat_gene_141	1586	1487	7.5	5.19467
mat_gene_142	920	821	6	7.5269
mat_gene_143	2971	2872	97.4118	34.9329
mat_gene_144	715	616	23.2653	38.8988
mat_gene_145	1307	1208	15.0526	12.8337
mat_gene_146	1359	1260	43.2931	35.388
mat_gene_147	3438	3339	203.226	62.686
mat_gene_148	1813	1714	42.2727	25.4014
mat_gene_149	3074	2975	0	0
mat_gene_150	1751	1652	7.08333	4.41607
mat_gene_151	1836	1737	35.6512	21.1389
mat_gene_152	2830	2731	85.1875	32.1264
mat_gene_153	548	449	13.913	31.9142
mat_gene_154	834	735	36.1111	50.6013
mat_gene_155	1251	1152	0	0
mat_gene_156	1012	913	0	0
mat_gene_157	5070	4971	180.365	37.3694
mat_gene_158	1687	1588	36.9184	23.9442
mat_gene_159	1050	951	13.5	14.6205
mat_gene_160	3333	3234	716.193	228.086
mat_gene_161	745	646	8.32794e-06	1.32774e-05
mat_gene_162	2083	1984	279.426	145.055
mat_gene_163	3370	3271	49.7887	15.6768
mat_gene_164	1124	1025	96.4252	96.889
mat_gene_165	761	662	0	0
mat_gene_166	3574	3475	58.0215	17.1966
mat_gene_167	2595	2496	128.777	53.1374
mat_gene_168	1630	1531	50.625	34.0563
mat_gene_169	2447	2348	125.346	54.9818
mat_gene_170	3094	2995	51.4118	17.6796
mat_gene_171	827	728	8.55556	12.1039
mat_gene_172	3164	3065	171.498	57.6282
mat_gene_173	2716	2617	14.2105	5.59261
mat_gene_174	1816	1717	65.5484	39.3187
mat_gene_175	2829	2730	86.4651	32.6202
mat_gene_176	2769	2670	177.764	68.5709
mat_gene_177	1028	929	0	0
mat_gene_178	2092	1993	124.946	64.5687
mat_gene_179	4265	4166	44.1346	10.9111
mat_gene_180	2196	2097	0	0
mat_gene_181	2190	2091	43	21.1798
mat_gene_182	1494	1395	34.4186	25.4113
mat_gene_183	843	744	65.9172	91.2502
mat_gene_184	1083	984	0	0
mat_gene_185	3067	2968	129.123	44.8071
mat_gene_186	2539	2440	28.1259	11.872
mat_gene_187	1924	1825	333.717	188.332
mat_gene_188	3161	3062	138.084	46.4458
mat_gene_189	1488	1389	20	14.8298
mat_gene_190	3312	3213	59.6712	19.1277
mat_gene_191	1220	1121	0	0
mat_gene_192	1666	1567	349	229.385
mat_gene_193	1830	1731	100.22	59.6303
mat_gene_194	2513	2414	100	42.6649
mat_gene_195	2751	2652	74.1053	28.7795
mat_gene_196	843	744	8	11.0745
mat_gene_197	1241	1142	20.5484	18.5319
mat_gene_198	2391	2292	391.978	176.139
mat_gene_199	1198	1099	0	0
mat_gene_200	1398	1299	0	0
mat_gene_201	1205	1106	0	0
mat_gene_202	2087	1988	76.7045	39.7386
mat_gene_203	1730	1631	42.4615	26.8133
mat_gene_204	2381	2282	17.25	7.78541
mat_gene_205	2335	2236	148.606	68.4496
mat_gene_206	2055	1956	65.3333	34.4012
mat_gene_207	2393	2294	155.72	69.9132
mat_gene_208	2290	2191	288.309	135.527
mat_gene_209	2131	2032	234	118.604
mat_gene_210	879	780	53.1034	70.119
mat_gene_211	1207	1108	48	44.6179
mat_gene_212	1629	1530	260	175.021
mat_gene_213	1813	1714	24.9231	14.9761
mat_gene_214	832	733	0	0
mat_gene_215	1206	1107	36	33.4937
mat_gene_216	1455	1356	20.3056	15.4228
mat_gene_217	1546	1447	154	109.612
mat_gene_218	2990	2891	26.8182	9.55409
mat_gene_219	2101	2002	215.091	110.654
mat_gene_220	1712	1613	212.239	135.519
mat_gene_221	2131	2032	511	259.003
mat_gene_222	1424	1325	12.4444	9.67314
mat_gene_223	2193	2094	0	0
mat_gene_224	2545	2446	161.374	67.9491
mat_gene_225	846	747	115.874	159.762
mat_gene_226	2080	1981	6.66667	3.46603
mat_gene_227	1583	1484	48.1406	33.4107
mat_gene_228	2613	2514	807.011	330.615
mat_gene_229	1300	1201	28.2075	24.1897
mat_gene_230	639	540	0	0
mat_gene_231	2764	2665	0	0
mat_gene_232	1820	1721	91.56	54.794
mat_gene_233	1968	1869	39	21.4913
mat_gene_234	3199	3100	65.2308	21.672
mat_gene_235	1656	1557	143.917	95.1986
mat_gene_236	1340	1241	14.0833	11.688
mat_gene_237	564	465	101.5	224.813
mat_gene_238	1230	1131	164.932	150.193
mat_gene_239	1043	944	56.3133	61.4393
mat_gene_240	967	868	32.9545	39.1024
mat_gene_241	1000	901	37.0588	42.3618
mat_gene_242	1967	1868	0	0
mat_gene_243	733	634	83.5987	135.806
mat_gene_244	2315	2216	72.3387	33.6209
mat_gene_245	2234	2135	17.2857	8.33868
mat_gene_246	2618	2519	91.5	37.4111
mat_gene_247	1082	983	74.7712	78.3409
mat_gene_248	2495	2396	0	0
mat_gene_249	1243	1144	179.488	161.591
mat_gene_250	1166	1067	45.1636	43.5946
mat_gene_251	2889	2790	221.383	81.7239
mat_gene_252	4430	4331	504.475	119.966
mat_gene_253	2087	1988	10.7692	5.57925
mat_gene_254	1895	1796	518.352	297.253
mat_gene_255	1679	1580	65.5909	42.7557
mat_gene_256	2834	2735	39.9846	15.0572
mat_gene_257	2099	2000	44.2667	22.7958
mat_gene_258	601	502	0	0
mat_gene_259	2204	2105	0	0
mat_gene_260	1259	1160	62.5	55.4919
mat_gene_261	1671	1572	228.167	149.488
mat_gene_262	1830	1731	116.364	69.2354
mat_gene_263	1679	1580	11.1333	7.25732
mat_gene_264	3472	3373	0	0
mat_gene_265	1164	1065	0	0
mat_gene_266	1450	1351	32.0526	24.4352
mat_gene_267	4375	4276	131	31.5531
mat_gene_268	2772	2673	127.623	49.1741
mat_gene_269	1593	1494	17.625	12.1503
mat_gene_270	2065	1966	81.7431	42.8229
mat_gene_271	2962	2863	207	74.4658
mat_gene_272	733	634	2.8	4.54859
mat_gene_273	3812	3713	0	0
mat_gene_274	1346	1247	5.57143	4.60159
mat_gene_275	2173	2074	33.2927	16.5329
mat_gene_276	1201	1102	444.667	415.586
mat_gene_277	735	636	20.8571	33.7758
mat_gene_278	1181	1082	74.2	70.6292
mat_gene_279	1703	1604	0	0
mat_gene_280	620	521	3	5.9305
mat_gene_281	5229	5130	0	0
mat_gene_282	1879	1780	28	16.2012
mat_gene_283	1030	931	0	0
mat_gene_284	1147	1048	53.0833	52.1681
mat_gene_285	3546	3447	184.138	55.0187
mat_gene_286	3260	3161	152.568	49.7104
mat_gene_287	1102	1003	341	350.156
mat_gene_288	2406	2307	10.9091	4.87022
mat_gene_289	1179	1080	0	0
mat_gene_290	1732	1633	140.281	88.475
mat_gene_291	3320	3221	6.68908	2.13886
mat_gene_292	1103	1004	99	101.557
mat_gene_293	1288	1189	1.76471	1.52862
mat_gene_294	1247	1148	23.125	20.7466
mat_gene_295	5331	5232	30.0811	5.92153
mat_gene_296	1266	1167	36.4878	32.2021
mat_gene_297	2462	2363	249.529	108.759
mat_gene_298	878	779	4	5.28847
mat_gene_299	3403	3304	85.8095	26.7487
mat_gene_300	2648	2549	33.6481	13.5956
mat_gene_301	1459	1360	166.83	126.34
mat_gene_302	729	630	29.6739	48.5112
mat_gene_303	1646	1547	0	0
mat_gene_304	1344	1245	0	0
mat_gene_305	2238	2139	147.01	70.7853
mat_gene_306	1427	1328	2.1	1.62866
mat_gene_307	2196	2097	39	19.1546
mat_gene_308	854	755	21.6364	29.5152
mat_gene_309	2477	2378	26.0312	11.2743
mat_gene_310	645	546	41.1552	77.6318
mat_gene_311	945	846	75.6273	92.0695
mat_gene_312	1249	1150	82.7609	74.1199
mat_gene_313	3285	3186	59.5	19.2344
mat_gene_314	1329	1230	13.8667	11.6111
mat_gene_315	1212	1113	16.3636	15.1423
mat_gene_316	2128	2029	25.1852	12.7841
mat_gene_317	3744	3645	64.5667	18.2439
mat_gene_318	814	715	35.4545	51.0709
mat_gene_319	1548	1449	13.5	9.59563
mat_gene_320	3072	2973	14.1176	4.89075
mat_gene_321	1174	1075	61.5862	59.0042
mat_gene_322	2799	2700	1.44792	0.552316
mat_gene_323	2461	2362	455.749	198.725
mat_gene_324	1860	1761	433.221	253.371
mat_gene_325	1141	1042	11.8261	11.6891
mat_gene_326	2059	1960	16.9231	8.89265
mat_gene_327	2630	2531	382.602	155.691
mat_gene_328	1372	1273	12	9.70869
mat_gene_329	1473	1374	115.542	86.6086
mat_gene_330	1805	1706	191.675	115.716
mat_gene_331	970	871	25.6596	30.3416
mat_gene_332	1349	1250	8.66667	7.14085
mat_gene_333	1424	1325	189.458	147.267
mat_gene_335	1067	968	75.2	80.0111
mat_gene_336	1604	1505	42.6667	29.1985
mat_gene_337	2127	2028	24.907	12.6491
mat_gene_338	1891	1792	24.5	14.0811
mat_gene_339	4619	4520	46	10.4816
mat_gene_340	589	490	11.5	24.1718
mat_gene_341	2213	2114	38.9714	18.9867
mat_gene_342	6804	6705	201.637	30.9727
mat_gene_343	2634	2535	861.187	349.887
mat_gene_344	2318	2219	11.5	5.33763
mat_gene_345	1317	1218	36.8	31.1178
mat_gene_346	3608	3509	90	26.416
mat_gene_347	1691	1592	74.5098	48.2035
mat_gene_348	1487	1388	5.25	3.89563
mat_gene_349	1407	1308	70	55.1186
mat_gene_350	1862	1763	3.27273	1.9119
mat_gene_351	2144	2045	29.1667	14.6893
mat_gene_352	1820	1721	224.385	134.283
mat_gene_353	677	578	24.2857	43.2744
mat_gene_354	2645	2546	43.2619	17.5007
mat_gene_355	3379	3280	66.1765	20.7796
mat_gene_356	1271	1172	93.908	82.5245
mat_gene_357	1600	1501	72.4211	49.6926
mat_gene_358	1302	1203	29.25	25.0419
mat_gene_359	3705	3606	94.72	27.0535
mat_gene_360	790	691	200.816	299.315
mat_gene_361	1273	1174	24.8966	21.8413
mat_gene_362	2802	2703	159.923	60.9359
mat_gene_363	1666	1567	23.8718	15.69
mat_gene_364	1779	1680	7.84615	4.81011
mat_gene_365	672	573	136.983	246.219
mat_gene_366	608	509	9	18.211
mat_gene_367	1911	1812	61.9259	35.1983
mat_gene_368	639	540	115.077	219.484
mat_gene_369	3133	3034	10.3333	3.50778
mat_gene_370	1378	1279	69.381	55.8699
mat_gene_371	436	337	8.07692	24.6845
mat_gene_372	1455	1356	15.3529	11.6611
mat_gene_373	1724	1625	272.808	172.907
mat_gene_374	1443	1344	9.33333	7.15229
mat_gene_375	3771	3672	79.3778	22.264
mat_gene_376	1824	1725	18	10.7471
mat_gene_377	2381	2282	112.944	50.975
mat_gene_378	1681	1582	0	0
mat_gene_379	2944	2845	451.572	163.476
mat_gene_380	3238	3139	99.405	32.6155
mat_gene_381	1764	1665	60.0635	37.1539
mat_gene_382	2509	2410	197.713	84.494
mat_gene_383	1230	1131	4.09804	3.73183
mat_gene_384	2247	2148	34.8333	16.702
mat_gene_385	1139	1040	22.4	22.1831
mat_gene_386	1736	1637	0	0
mat_gene_387	1641	1542	13.913	9.29278
mat_gene_388	646	547	1.5	2.82431
mat_gene_389	2318	2219	224.621	104.256
mat_gene_390	445	346	4.41667	13.147
mat_gene_391	3699	3600	52.1795	14.9281
mat_gene_392	873	774	65.52	87.1848
mat_gene_393	3242	3143	0	0
mat_gene_394	1867	1768	24.6667	14.3693
mat_gene_395	5456	5357	90.4034	17.3808
mat_gene_396	2083	1984	13.8462	7.18779
mat_gene_397	2162	2063	82.6885	41.2814
mat_gene_398	3861	3762	53.6881	14.6983
mat_gene_399	2595	2496	16.6667	6.87721
mat_gene_400	2530	2431	275.563	116.747
mat_gene_401	1861	1762	79.36	46.3878
mat_gene_402	350	251	40.4444	165.956
mat_gene_403	2796	2697	168.728	64.4338
mat_gene_404	3378	3279	226.85	71.2534
mat_gene_405	2227	2128	0	0
mat_gene_406	1298	1199	2	1.71798
mat_gene_407	1369	1270	24.6	19.9498
mat_gene_408	2532	2433	216.441	91.6232
mat_gene_409	2554	2455	36.3478	15.2488
mat_gene_410	2976	2877	17.1364	6.13461
mat_gene_411	1277	1178	0	0
mat_gene_412	1372	1273	152.606	123.467
mat_gene_413	1354	1255	26.6667	21.8843
mat_gene_414	2063	1964	0	0
mat_gene_415	2356	2257	470.263	214.594
mat_gene_416	1239	1140	44.8696	40.5373
mat_gene_417	2618	2519	58.7097	24.0043
mat_gene_418	3145	3046	0	0
mat_gene_419	3725	3626	17.6957	5.02628
mat_gene_420	3053	2954	0	0
mat_gene_421	2101	2002	37.6552	19.3717
mat_gene_422	1396	1297	30.4884	24.2104
mat_gene_423	2232	2133	50.2419	24.2596
mat_gene_424	1199	1100	68.7426	64.3637
mat_gene_425	4764	4665	0	0
mat_gene_426	780	681	16.9091	25.573
mat_gene_427	2654	2555	140.986	56.8318
mat_gene_428	946	847	56.2987	68.4578
mat_gene_429	3250	3151	403.582	131.914
mat_gene_430	1839	1740	41.137	24.3496
mat_gene_431	2643	2544	84.4483	34.1886
mat_gene_432	1200	1101	42.6316	39.8797
mat_gene_433	1820	1721	9	5.38604
mat_gene_434	2292	2193	4	1.87858
mat_gene_435	3365	3266	332.789	104.945
mat_gene_436	2687	2588	21.5312	8.56866
mat_gene_437	2028	1929	42.8824	22.8957
mat_gene_439	1903	1804	74.0513	42.277
mat_gene_440	1374	1275	128.986	104.193
mat_gene_441	544	445	0	0
mat_gene_442	4338	4239	36.0417	8.75688
mat_gene_443	1433	1334	76.5528	59.1035
mat_gene_444	3841	3742	23.2903	6.41032
mat_gene_445	1408	1309	28	22.0306
mat_gene_446	2844	2745	31.7838	11.9254
mat_gene_447	2820	2721	84.9032	32.1369
mat_gene_448	1006	907	0	0
mat_gene_449	2371	2272	129.396	58.6573
mat_gene_450	1456	1357	9.22727	7.00328
mat_gene_451	1317	1218	18.5714	15.7038
mat_gene_452	4257	4158	263.905	65.3688
mat_gene_453	2759	2660	64.9872	25.1625
mat_gene_454	647	548	51.9474	97.6317
mat_gene_455	3045	2946	57	19.9274
mat_gene_456	2759	2660	517.174	200.246
mat_gene_457	3056	2957	1.525	0.531161
mat_gene_458	2740	2641	0	0
mat_gene_459	1383	1284	6.5	5.21382
mat_gene_460	2903	2804	195.75	71.9005
mat_gene_461	1446	1347	141.786	108.411
mat_gene_462	1139	1040	8.5	8.4177
mat_gene_463	1397	1298	31.2903	24.8281
mat_gene_464	2548	2449	11.5385	4.85252
mat_gene_465	887	788	4	5.22807
mat_gene_466	1830	1731	402	239.187
mat_gene_467	1356	1257	108	88.4904
mat_gene_468	2909	2810	136.366	49.9815
mat_gene_469	1397	1298	152.01	120.616
mat_gene_470	2526	2427	34.0909	14.4669
mat_gene_471	1184	1085	0	0
mat_gene_472	1867	1768	294.555	171.59
mat_gene_473	792	693	62.3333	92.6392
mat_gene_474	2792	2693	286.632	109.622
mat_gene_475	1673	1574	19.697	12.8885
mat_gene_476	1932	1833	52.6027	29.5566
mat_gene_477	2600	2501	288.252	118.704
mat_gene_478	610	511	34.0667	68.662
mat_gene_479	1799	1700	530.017	321.106
mat_gene_480	4161	4062	125.517	31.8252
mat_gene_481	2080	1981	0	0
mat_gene_482	999	900	249.118	285.082
mat_gene_483	3524	3425	0	0
mat_gene_484	2039	1940	39.6383	21.0437
mat_gene_485	1235	1136	34.8571	31.6025
mat_gene_486	1748	1649	3.57895	2.23533
mat_gene_487	992	893	0	0
mat_gene_488	2119	2020	7.5	3.824
mat_gene_489	1699	1600	64.2059	41.3297
mat_gene_490	2813	2714	0	0
mat_gene_491	3340	3241	130.313	41.4111
mat_gene_492	1933	1834	33	18.532
mat_gene_493	2526	2427	0	0
mat_gene_494	3291	3192	1.29944	0.419276
mat_gene_495	1746	1647	36.1132	22.5829
mat_gene_496	1847	1748	51.7647	30.5
mat_gene_497	871	772	15.4545	20.618
mat_gene_498	1983	1884	40.3291	22.0468
mat_gene_499	1333	1234	7.22222	6.02787
mat_gene_500	1551	1452	31.6596	22.4567
mat_gene_501	1578	1479	10.5	7.31188
mat_gene_502	1380	1281	89.3119	71.8072
mat_gene_503	3960	3861	260.436	69.4719
