target_id	length	eff_length	est_counts	tpm
mat_gene_0	5217	5118	288.035	58.847
mat_gene_1	1567	1468	82.0312	58.4295
mat_gene_2	1293	1194	23.2222	20.3366
mat_gene_3	1665	1566	213.63	142.643
mat_gene_4	2125	2026	38.9706	20.113
mat_gene_5	1761	1662	172.5	108.527
mat_gene_6	1828	1729	69.0485	41.7579
mat_gene_7	1306	1207	30.439	26.3695
mat_gene_8	2438	2339	173.697	77.6501
mat_gene_9	1735	1636	66.0305	42.2027
mat_gene_10	1813	1714	51.7857	31.5921
mat_gene_11	1644	1545	0	0
mat_gene_12	3146	3047	440	150.994
mat_gene_13	4541	4442	175.152	41.2301
mat_gene_14	3582	3483	170.979	51.3297
mat_gene_15	747	648	7.33333	11.8333
mat_gene_16	2598	2499	5.35714	2.24154
mat_gene_17	583	484	14.5	31.3258
mat_gene_18	1196	1097	33.7097	32.1312
mat_gene_19	2520	2421	11.407	4.9267
mat_gene_20	2074	1975	152.673	80.8301
mat_gene_21	779	680	7.5	11.5327
mat_gene_22	2832	2733	230.88	88.3335
mat_gene_23	2252	2153	0	0
mat_gene_24	527	428	52.5	128.261
mat_gene_25	910	811	70.4727	90.8613
mat_gene_26	766	667	41.9701	65.7951
mat_gene_27	1243	1144	58.2077	53.2026
mat_gene_28	2911	2812	257.595	95.7857
mat_gene_29	529	430	30.6567	74.548
mat_gene_30	864	765	23.6522	32.3287
mat_gene_31	2202	2103	22	10.9386
mat_gene_32	505	406	2.5	6.43862
mat_gene_33	734	635	36.25	59.6916
mat_gene_34	3544	3445	266.432	80.8677
mat_gene_35	2912	2813	52.4384	19.4921
mat_gene_36	2594	2495	95.9452	40.2098
mat_gene_37	1303	1204	13.8667	12.0427
mat_gene_38	1494	1395	11.5789	8.67908
mat_gene_39	2453	2354	0	0
mat_gene_40	2713	2614	222.345	88.9407
mat_gene_41	1618	1519	4.36364	3.00379
mat_gene_42	1526	1427	125.083	91.6546
mat_gene_43	2302	2203	102.866	48.8244
mat_gene_44	984	885	33.4333	39.5017
mat_gene_45	1720	1621	29.9697	19.3321
mat_gene_46	2764	2665	388.111	152.278
mat_gene_47	2020	1921	10.7692	5.86187
mat_gene_48	1530	1431	27.1111	19.8101
mat_gene_49	1959	1860	26.5833	14.9443
mat_gene_50	2924	2825	0	0
mat_gene_51	2511	2412	216.659	93.9245
mat_gene_52	3459	3360	0	0
mat_gene_53	849	750	23.2143	32.3648
mat_gene_54	1837	1738	140.4	84.4688
mat_gene_55	3090	2991	258.388	90.3306
mat_gene_56	1444	1345	80.3167	62.4399
mat_gene_57	3111	3012	102.789	35.6839
mat_gene_58	997	898	66	76.8505
mat_gene_59	794	695	63.1061	94.9435
mat_gene_60	2535	2436	99.5362	42.7251
mat_gene_61	2294	2195	177.103	84.3668
mat_gene_62	2492	2393	116.242	50.7926
